zone_risk,hour,anomaly_score,crime_index,weather_risk,safety_score
83.9579,20,0.056688,68.2618,20.1846,48.4338
18.0055,3,0.205396,23.2731,30.2804,68.8484
74.7137,18,0.081443,51.0131,7.4598,62.0565
78.4864,1,0.195445,67.7154,72.7512,42.5444
96.943,18,0.071525,67.147,87.3959,45.8205
50.8425,8,0.022968,49.4725,68.0243,66.596
73.0785,10,0.183961,92.8151,19.6019,45.4393
19.7915,20,0.226533,27.3276,1.3888,74.4256
103.6644,16,0.012031,85.3423,43.5144,43.4045
60.169,8,0.088597,35.7607,28.2515,65.1163
81.8649,10,0.454157,53.2966,46.1836,43.299
100.3234,7,0.021652,86.6722,14.8243,44.2595
32.9964,3,0.003453,57.0722,43.6099,56.513
100.2545,2,0.304161,85.3415,58.0409,26.0517
4.8873,22,0.283484,89.2059,32.3757,48.7572
78.1871,11,0.298355,62.015,4.1786,48.7859
38.788,16,0.231021,6.5192,19.1134,77.2584
104.5182,10,0.038953,73.8998,42.2537,45.6901
78.4334,8,0.503459,60.4838,24.4045,39.1345
19.6291,8,0.165451,23.2558,84.838,78.5167
78.8602,19,0.092748,40.2424,35.2509,48.3971
27.1746,14,0.374133,94.9754,22.7166,48.2497
22.5983,1,0.231627,15.6775,77.2712,64.518
47.3072,22,0.209597,50.4858,35.1751,48.1217
96.266,7,0.529801,83.8768,11.5924,24.667
53.0455,14,0.17314,43.4188,65.7338,60.2908
100.1576,8,0.113387,76.8469,55.8218,36.8937
49.394,0,0.173217,40.1147,13.6403,56.7046
16.5197,12,0.048493,6.8199,81.4653,83.4859
44.4839,21,0.445274,35.7635,74.7959,56.789
83.5049,8,0.027991,63.0466,44.8769,47.4131
54.0433,7,0.037984,56.7409,86.338,63.3503
75.8186,22,0.372731,60.6604,27.0843,35.4925
2.5392,12,0.045301,55.6214,49.8418,75.7837
80.5657,19,0.052483,73.0247,71.8323,40.7446
80.6093,21,0.437167,61.1553,7.4405,38.6673
104.6782,0,0.520006,75.8719,73.2837,26.0843
43.03,6,0.228815,15.0421,47.9541,77.0477
26.6296,5,0.05189,11.937,60.1394,75.3473
97.6141,17,0.2676,0.2134,66.9138,56.6197
99.6972,13,0.095691,81.3675,38.3911,41.832
28.0576,16,0.108291,30.2696,25.2751,74.5129
22.9784,12,0.145751,16.8035,60.2806,74.2313
49.5746,2,0.167631,43.4504,92.4938,49.5048
81.6672,22,0.121275,52.4201,83.0531,42.7355
39.4624,13,0.214845,17.2057,78.6941,68.7681
29.2269,23,0.428313,34.5582,29.0823,61.7243
81.6664,19,0.05136,77.7707,6.499,46.056
53.3572,19,0.167943,4.4698,18.5411,78.3027
54.8863,13,0.148265,57.8158,6.9011,57.9221
18.5051,6,0.120172,19.8313,39.4984,76.8769
15.3277,23,0.138115,16.638,15.7041,82.7954
0.9962,3,0.124768,21.8978,7.8406,79.5987
23.6055,16,0.288393,64.0055,75.7093,59.256
46.5402,21,0.377042,54.1796,11.3825,64.8964
16.3617,19,0.04498,68.9345,32.2567,66.5163
48.2782,13,0.009501,46.8988,79.422,64.7202
27.5812,14,0.314971,67.4096,30.4704,65.3439
23.182,8,0.315653,24.353,78.1122,66.1293
95.5873,6,0.080505,91.813,75.3164,42.1402
76.3034,0,0.306361,72.3145,22.6634,37.5
16.0599,19,0.368593,25.184,35.2796,82.6443
31.7195,3,0.274973,34.1859,19.6879,64.1168
62.0849,21,0.05222,66.4756,53.1492,53.7637
82.6526,16,0.072442,59.488,88.5728,51.8361
78.3653,16,0.316759,63.5953,16.3676,51.2497
83.5158,16,0.020025,58.5087,70.8275,51.5355
101.9182,22,0.001631,82.1131,19.2496,37.9139
17.0888,10,0.279032,17.5329,45.4946,72.4885
77.9702,11,0.691133,13.9024,24.0198,46.2577
66.6534,23,0.047906,8.2771,21.1124,62.8947
27.6123,21,0.310547,92.5334,17.0121,64.3439
6.4687,22,0.098506,20.1147,35.8125,75.7102
49.9934,21,0.047064,46.8087,60.9737,60.4596
47.0537,16,0.018275,7.9579,8.5469,79.7962
17.0442,15,0.002455,37.1284,55.7557,78.67
79.1462,6,0.062757,55.4752,44.4641,51.6366
72.6913,17,0.027716,46.3639,25.7945,60.1364
47.9629,13,0.101697,63.9904,72.0741,60.9348
100.0177,17,0.408578,80.8878,23.3439,33.5194
81.033,1,0.374481,71.9558,16.0393,37.3472
102.2252,10,0.066606,89.7503,90.8847,36.8064
12.8056,20,0.339201,63.8643,37.9351,71.9327
18.9346,20,0.257289,67.7722,8.773,70.8801
95.4406,2,0.398906,27.2799,37.2585,49.6712
101.7983,9,0.148287,83.061,78.6667,32.0381
98.5954,18,0.043718,80.4716,98.5395,38.6335
76.2934,14,0.029881,55.4388,61.7944,43.2653
82.5697,9,0.08621,35.2106,45.3872,64.4212
96.7294,10,0.17479,86.0998,41.0581,33.6529
84.232,14,0.226747,64.1155,27.9164,44.2004
82.818,5,0.202374,61.9979,98.8873,37.7155
82.3536,21,0.068947,63.1665,0.1986,55.1266
93.0206,12,0.166496,8.6834,14.0148,67.123
74.1499,3,0.22682,48.7972,88.1437,36.5157
11.6219,16,0.354224,71.6243,55.1501,57.837
59.7648,15,0.075044,37.9342,93.4335,56.6758
99.4951,19,0.405751,24.8702,68.2273,40.8942
82.9297,3,0.056213,22.4974,47.0113,52.0494
51.9904,8,0.018709,0.4511,41.8337,82.4212
34.5893,7,0.308981,76.1023,6.4272,64.9381
65.936,21,0.268415,12.2003,75.4984,61.9021
82.1308,9,0.070692,62.4413,0.092,54.4337
13.5739,8,0.030468,32.4998,19.9582,81.9862
62.2695,15,0.458657,7.839,83.7254,55.9419
91.0417,12,0.189318,39.8708,30.3775,59.7746
77.2777,21,0.178234,68.8287,5.4321,54.5669
75.6628,19,0.090779,54.8148,10.1545,50.3868
79.4638,13,0.136599,65.0684,91.5392,41.5916
77.7621,21,0.157884,68.4669,76.3359,47.3853
49.7859,11,0.236187,41.7346,2.056,63.6198
97.1622,16,0.279692,83.2333,45.3684,47.5427
53.8269,20,0.347182,39.3552,33.489,61.5976
45.6528,3,0.477235,64.5537,20.9861,46.2851
91.3772,10,0.136059,18.6906,41.9495,55.5367
96.1753,10,0.337624,75.8412,86.9287,29.5231
96.2105,23,0.214304,92.3674,8.9281,32.4147
78.24,2,0.042934,18.1535,24.9687,52.3106
4.442,12,0.336908,73.743,74.024,62.1375
50.1301,8,0.005156,37.5373,26.7439,69.1895
75.2957,10,0.243198,47.3533,71.293,50.2625
79.1604,5,0.066592,60.4674,94.4068,46.1802
73.9235,20,0.063871,63.5471,51.2323,48.1999
48.429,2,0.081781,39.9476,90.5425,54.9232
20.2343,9,0.071923,17.6439,57.4307,72.7426
23.55,10,0.197054,61.0457,70.9629,63.344
68.3099,19,0.075426,50.4303,48.589,62.8208
2.1267,3,0.270256,85.2285,60.6078,53.8973
82.4053,2,0.175089,71.3573,33.8225,32.1333
31.3426,1,0.014397,56.4997,29.0436,68.5467
98.2314,8,0.14649,19.9761,41.1603,57.8175
20.4527,16,0.392285,50.2144,43.9366,57.5425
51.6474,12,0.234053,46.4257,5.9033,67.3694
74.3176,21,0.251331,95.3519,56.0931,40.2248
74.454,15,0.045572,41.2582,24.9192,58.3456
51.5472,8,0.209882,32.6808,22.1218,63.1899
48.3068,23,0.151065,57.7024,81.8855,49.2554
84.2149,9,0.167483,63.2723,65.0063,43.7461
104.8588,15,0.339678,85.7815,67.0675,32.342
92.3856,6,0.161148,94.5121,66.9527,39.0727
21.985,10,0.191542,17.4806,72.1387,75.0242
49.4464,16,0.110858,45.2589,90.3885,57.71
84.9508,19,0.198684,61.7782,80.8797,46.2498
65.5168,8,0.065549,81.4095,54.1064,49.9476
81.9909,4,0.218621,68.6236,95.6349,36.5678
97.6421,0,0.183422,66.11,59.2807,36.8023
39.9026,1,0.164499,68.4407,74.1857,45.7697
79.4942,13,0.187007,54.8159,43.3553,55.3246
84.9354,14,0.012717,77.6773,11.2715,51.6282
43.5292,20,0.140048,64.0072,42.6321,55.6011
67.7201,10,0.24768,51.3848,76.2699,54.2369
15.9145,4,0.355758,21.1351,66.7989,67.1541
9.0134,23,0.379149,17.8249,80.5713,67.1773
77.8676,21,0.385884,71.0942,86.3104,38.8123
103.2922,4,0.007418,90.3994,5.0545,33.4656
16.2602,13,0.065279,22.9398,75.7611,79.7098
77.6191,8,0.178577,69.489,23.0632,52.4202
33.0978,17,0.031592,57.4624,11.9466,74.7969
59.3474,1,0.41949,71.3354,76.3492,31.0972
50.5419,9,0.066432,34.7115,38.8585,67.6899
80.5577,5,0.323217,55.8901,62.6682,41.2824
77.4505,23,0.061187,59.7507,43.3963,49.1241
50.7808,21,0.080888,74.8895,90.3203,56.008
70.1392,18,0.29157,48.1629,32.789,50.3922
77.3027,2,0.117372,63.5658,7.9431,45.4921
84.8042,9,0.164152,62.9641,83.6976,46.7335
50.928,0,0.64615,45.6387,26.2476,47.87
21.6523,18,0.362846,19.2115,40.1321,66.5306
54.313,16,0.071325,37.5013,36.8616,62.9265
78.209,18,0.13955,67.3082,88.3615,42.0182
82.2532,4,0.251429,59.2147,34.5569,41.6674
79.4176,7,0.238422,63.4848,19.592,42.8743
24.2745,6,0.229621,41.1895,90.6615,59.426
69.9198,10,0.047652,21.7836,19.4026,68.7417
21.2753,15,0.467167,74.3343,39.0839,60.111
72.3499,12,0.314726,52.3001,44.408,51.9162
101.3753,8,0.017596,85.1173,0.3238,44.7815
49.597,23,0.366057,44.22,15.0411,54.0797
99.5264,9,0.017957,56.8391,66.2737,46.6653
16.692,13,0.030847,13.8687,88.9778,79.8128
48.77,1,0.105713,35.8151,43.739,57.3014
45.0364,3,0.152299,12.2038,94.6802,59.8133
49.5348,11,0.081357,43.6204,0.6557,70.3049
75.6912,6,0.070399,71.7523,26.5153,52.223
5.9985,3,0.120056,53.9877,40.7594,59.6631
38.887,15,0.174111,24.7927,87.3681,61.1077
58.0051,19,0.13568,59.0343,71.2398,56.2348
41.5079,20,0.171336,74.5566,26.9335,62.4268
103.1091,5,0.03316,92.2978,72.9834,18.8345
8.5307,16,0.258738,33.589,10.1178,78.0277
79.3214,21,0.133645,62.1686,83.8604,51.3263
77.861,19,0.017774,57.0218,45.3529,57.5426
80.6881,14,0.049943,66.5969,9.5256,62.1132
72.0777,15,0.005139,11.2678,25.2233,67.4993
101.5039,15,0.147946,90.4099,41.1889,30.4529
24.7649,16,0.122227,27.777,34.63,78.8976
49.5307,2,0.200834,78.2451,62.2496,49.633
57.5377,23,0.077502,48.8929,81.5558,55.5707
74.7867,20,0.307103,22.8283,31.6767,56.6835
96.6798,22,0.145688,89.2573,2.1374,33.3978
70.9861,9,0.224864,41.7429,26.4604,56.2247
98.89,2,0.207568,86.7633,48.5148,26.0254
12.502,13,0.333179,69.1258,11.4726,67.4454
50.443,23,0.186729,73.694,83.242,46.1974
15.1644,19,0.022517,23.8556,63.519,78.7245
90.3481,22,0.073916,49.6213,51.7876,47.3738
71.7367,1,0.104678,47.0153,46.1801,48.8634
79.9946,13,0.146003,52.938,77.4817,43.8628
58.0618,16,0.051933,92.1504,94.9215,46.4049
77.2637,15,0.124004,65.0095,36.3053,56.1509
18.3788,18,0.084474,41.8125,72.6737,77.4663
77.5759,23,0.361758,64.0649,93.1252,35.1243
53.1701,20,0.152743,41.5039,77.8021,62.9703
38.7419,19,0.06957,85.1814,77.0288,57.8196
75.8756,17,0.22935,55.0275,27.8572,50.9499
85.9675,14,0.24936,93.9576,95.413,31.1738
52.3236,7,0.484683,51.815,71.5574,52.2029
23.1994,23,0.150593,83.1695,46.0857,67.1956
65.6605,11,0.251938,72.7558,40.0195,53.994
99.8736,13,0.184543,89.5461,36.692,40.1204
19.8826,4,0.070345,22.4276,67.2106,69.2243
95.012,16,0.305082,82.037,56.1434,32.9147
95.6362,20,0.081183,87.4725,74.3198,38.2689
75.2924,13,0.503414,66.7232,75.6644,40.9415
49.3352,11,0.116665,57.3803,7.1265,66.9285
7.7159,23,0.101929,69.0458,41.6814,63.5678
19.6895,15,0.333822,22.3338,56.4672,81.6442
56.5675,20,0.034615,34.5965,29.1101,71.9294
59.7069,16,0.375051,75.8705,52.4918,51.9643
85.0981,3,0.094525,18.6706,72.7154,55.0393
95.0724,9,0.138349,86.1427,80.1935,40.2652
95.1608,17,0.177666,50.4661,84.8425,45.5128
22.2168,18,0.128265,18.8112,42.1867,76.5096
52.9821,16,0.147484,56.4769,62.39,57.9876
49.6263,22,0.170253,93.1954,82.889,41.5705
94.7012,0,0.140505,27.318,7.6705,54.3659
99.0555,17,0.126368,64.2248,28.0099,45.2132
94.1627,17,0.141452,9.4135,43.481,66.0906
96.0694,4,0.084624,81.3267,70.2763,37.6441
47.3218,16,0.277025,38.552,9.9055,67.5351
65.3268,17,0.008341,78.4739,64.054,52.8025
38.4342,18,0.197197,54.2282,55.7345,69.4082
79.7515,2,0.202602,69.0292,0.8417,46.6869
9.0848,7,0.021337,98.5744,9.5237,69.0843
9.1269,19,0.011568,12.8993,40.4624,86.0258
53.5831,21,0.225625,35.9478,58.455,55.8723
29.122,0,0.099127,38.2919,19.2091,71.0585
89.1087,14,0.23404,53.9078,5.3721,51.5537
42.8019,9,0.230179,87.1105,28.0563,51.791
24.9901,10,0.125211,22.9718,17.0131,77.6403
56.5985,11,0.044816,14.2428,48.9336,71.2632
98.0132,11,0.392452,9.7987,37.2466,52.1479
22.0168,6,0.413756,37.6587,13.9149,73.8169
38.9355,13,0.062158,1.435,94.2122,76.2512
77.3204,18,0.488007,71.801,22.9539,45.0882
20.651,22,0.326671,24.479,56.6886,66.2036
45.0141,15,0.053147,45.3895,86.8181,65.3785
78.5524,4,0.047719,59.9771,65.5434,41.1139
77.7505,4,0.040271,60.172,59.1727,48.1506
81.8737,0,0.249955,66.7673,17.2083,42.0401
81.1916,12,0.108735,85.594,73.4432,40.2837
17.3246,6,0.021526,18.7425,9.6422,87.8073
5.3867,13,0.14891,26.8754,50.9724,80.3488
75.3843,8,0.443113,59.1141,11.2156,47.8047
88.7402,11,0.261892,81.6543,21.4744,42.5385
33.4806,18,0.469363,69.8522,72.4023,49.7185
75.3064,3,0.37205,71.2742,61.97,32.8997
83.3306,19,0.071098,68.7584,32.7639,51.5364
62.4333,7,0.337129,8.6471,44.1158,64.3573
72.3938,7,0.028219,55.5658,66.8449,58.0134
55.131,1,0.351565,87.3801,53.0813,35.2861
29.8403,20,0.106597,33.2001,81.8252,68.9305
47.9049,19,0.127185,12.8998,99.6562,67.4274
75.1723,12,0.110388,75.614,34.0455,54.7137
59.8808,16,0.308888,5.2921,23.0145,72.2353
75.9907,4,0.127427,63.9556,8.1593,42.5477
56.8954,6,0.114822,99.0224,91.0318,41.2461
75.6962,11,0.190336,60.0415,75.8227,51.1438
53.5841,20,0.102045,47.347,30.7955,62.0018
61.4053,9,0.280542,0.1976,56.9414,69.6776
82.6578,9,0.090617,34.0402,44.7308,60.5461
45.348,5,0.020454,52.321,95.7963,52.9873
23.1341,2,0.528508,13.916,61.5031,64.7883
50.7478,0,0.40494,5.1079,53.8354,54.3768
63.1903,9,0.058247,73.5929,68.11,51.9935
66.5755,3,0.09077,83.5941,12.1871,49.382
80.6098,16,0.23376,17.0129,54.3007,58.6561
52.3464,7,0.09779,38.2285,93.0686,62.4218
49.1601,17,0.292401,46.0506,70.7482,55.4229
95.8565,23,0.085681,88.016,17.4516,39.7292
77.7172,9,0.099303,59.8225,93.3392,46.9947
84.8979,19,0.264642,53.797,24.5432,46.1559
45.7597,15,0.310921,46.5239,60.1671,64.6404
80.7649,12,0.299053,57.9399,85.9991,40.6681
47.7492,19,0.225931,66.1208,82.6013,59.01
46.9731,15,0.192191,51.373,73.9413,61.938
81.5913,0,0.048778,71.0133,22.9408,51.9087
33.243,20,0.125961,17.4134,13.9889,83.3957
14.4107,17,0.043679,70.9011,12.2724,75.049
96.6025,22,0.070249,96.5446,17.1016,31.8532
83.2466,9,0.116965,65.5041,69.9378,46.4768
91.4192,21,0.285836,87.9492,33.2269,29.7005
51.7442,8,0.171196,37.1275,59.6331,64.6825
86.5909,16,0.444249,53.7576,51.8093,40.3025
46.6302,8,0.172873,98.3873,72.2682,36.2838
46.9874,16,0.323886,52.6172,86.9897,48.5572
75.1664,6,0.168056,51.7255,52.6404,47.6871
29.12,11,0.016952,8.338,72.7599,85.8796
42.9694,14,0.020838,42.6213,21.6755,70.4579
18.758,10,0.326044,19.8457,30.1891,76.46
72.5239,20,0.479375,67.1366,31.2633,47.8554
10.4669,13,0.05364,57.6875,78.6593,75.0491
87.0388,0,0.352892,53.196,66.264,39.3597
80.4858,1,0.421802,52.7492,74.5739,33.6438
17.6406,19,0.260454,17.1304,32.832,77.5858
79.5174,12,0.147247,62.1139,90.9626,38.0709
80.0812,0,0.473602,40.3725,54.8842,40.0422
82.0771,12,0.019847,63.6384,71.5973,55.0145
77.5413,2,0.110325,64.3929,44.5881,44.9479
78.7625,9,0.14313,62.2149,15.7191,51.0422
49.246,10,0.079057,41.8339,85.8732,65.3218
95.4987,18,0.065018,75.6888,83.4312,44.5455
63.0318,3,0.067259,12.4015,21.647,65.9151
23.4455,4,0.30442,7.9991,67.4552,67.9731
79.1159,4,0.162857,64.3161,33.5961,41.9185
2.8226,9,0.020644,39.8356,96.4562,75.7217
99.3964,3,0.024789,85.9309,30.3807,36.3931
49.019,1,0.137245,19.347,49.9051,62.4188
44.982,2,0.334497,97.4644,52.4037,41.4844
43.3791,20,0.035007,85.3845,4.6182,54.9429
47.2863,5,0.098543,50.3631,6.8197,66.0754
79.4233,2,0.091614,72.7009,56.0317,36.3381
45.2792,5,0.175588,49.8951,1.6847,61.8527
91.4001,21,0.028255,98.3321,60.872,34.8452
85.6558,15,0.086693,40.1482,19.1238,65.154
82.2859,8,0.088199,60.3769,37.8831,53.7165
84.4686,1,0.320401,61.1198,12.0136,41.4634
79.1136,10,0.205676,61.8802,26.3382,55.8044
103.1073,14,0.32583,83.9153,55.5863,29.8798
47.304,16,0.15072,7.5049,25.5621,73.6704
103.3558,4,0.062115,87.0744,13.6832,37.7919
48.373,0,0.475001,84.7824,88.3576,35.8347
21.4169,1,0.066381,88.1381,88.0757,51.4151
73.1413,10,0.096857,38.7494,37.597,60.8147
79.7191,8,0.124646,70.0259,80.6252,46.0972
78.4649,16,0.034468,73.0463,8.2119,52.8504
58.2652,23,0.218578,89.5745,77.9236,36.4849
46.9041,11,0.02579,52.1424,85.9992,61.0687
50.78,16,0.0039,44.2671,42.1055,68.1223
88.764,20,0.227188,45.4479,47.224,56.6375
19.5945,21,0.143644,90.2434,31.0858,67.8789
80.9448,12,0.17246,56.4877,11.1915,52.0594
22.4412,18,0.103312,23.391,16.2873,82.975
50.588,22,0.346291,52.3891,46.3846,51.1549
92.2686,0,0.227237,72.2927,91.2422,28.7031
96.4158,11,0.096968,80.9139,71.8348,39.6412
64.3497,22,0.044309,68.6832,28.6426,47.8697
79.6191,9,0.04054,39.954,19.5531,60.6053
35.9482,15,0.306722,33.1705,77.8893,61.8518
34.1402,3,0.018844,37.4353,57.5586,64.3974
90.6433,9,0.067943,12.5579,20.6221,62.8974
27.2242,21,0.078244,34.4409,94.7465,67.3905
77.8596,10,0.165558,68.8049,52.9252,47.3944
104.8953,18,0.198503,89.739,97.7486,32.3692
4.9305,9,0.358896,16.6704,67.41,75.7107
79.8714,16,0.327019,60.871,56.783,40.4035
81.0827,15,0.234438,69.2053,59.4315,50.3773
30.0583,19,0.372629,49.0955,21.5164,66.1189
79.1465,22,0.183315,71.4376,73.1131,35.17
75.9414,15,0.257265,54.3376,65.4981,50.7045
73.1086,7,0.607558,2.0715,21.7081,62.313
80.8113,23,0.142388,58.7872,85.1119,38.7411
90.7403,17,0.013317,31.8048,64.8495,60.5913
99.8053,18,0.199553,90.7439,52.8178,29.7732
65.0377,14,0.221803,7.0544,14.385,67.3346
100.0523,15,0.207539,84.1392,93.6459,33.397
82.8415,13,0.187209,69.2639,76.1133,38.0078
65.0892,4,0.146316,50.4964,0.0469,49.9005
78.4526,4,0.31781,67.3867,86.1785,41.622
41.8656,2,0.002047,61.2766,40.2499,60.9713
78.808,17,0.302145,55.0572,18.2231,55.7626
42.3046,21,0.004885,76.6291,36.4825,65.1735
61.8658,23,0.179921,69.1563,81.162,44.0678
99.9528,22,0.155313,91.2784,47.5606,23.3135
103.8298,8,0.414243,77.7821,96.924,25.0683
59.7775,12,0.188009,83.7605,37.7706,46.2144
50.7521,1,0.027705,50.4645,35.7415,63.5074
71.633,21,0.15201,60.7797,91.9366,48.6827
95.4288,9,0.024734,80.6066,28.3347,40.8646
26.3895,16,0.334108,21.7294,83.943,70.4451
0.8151,19,0.160473,40.345,39.8529,75.9858
96.361,22,0.249558,81.4528,86.0841,21.331
93.7716,20,0.069898,25.2357,96.4951,54.5446
79.2809,15,0.16375,64.6173,30.0097,54.7319
80.9999,9,0.046677,32.2633,94.2224,55.6564
47.4565,13,0.288638,46.1224,26.1453,59.5643
81.996,10,0.159341,61.9206,82.019,44.2051
78.8581,19,0.355158,69.5886,53.5316,37.7273
50.2628,18,0.221771,44.205,21.5794,65.943
77.8529,16,0.202127,26.9056,68.9265,52.6401
97.0078,12,0.235813,82.7186,7.4682,37.6344
76.3958,16,0.549305,72.7273,47.3327,35.6999
16.01,20,0.306802,24.1853,35.1091,75.6164
56.2575,23,0.152485,17.6619,11.0785,62.9201
53.3761,5,0.215158,46.7759,30.4106,52.4443
90.7709,18,0.423149,2.7134,19.2791,60.1851
50.1035,16,0.059238,43.7866,13.4302,68.0744
12.3275,12,0.250577,97.669,77.0579,55.9497
46.9256,13,0.401876,66.5699,36.2781,58.323
84.0011,14,0.259368,32.751,63.5681,51.4785
46.6595,0,0.106444,44.3025,52.9213,53.7538
73.0885,7,0.029881,30.8353,46.0605,61.128
84.3094,19,0.1012,67.3605,98.0064,41.4319
18.2157,8,0.017579,15.878,35.3876,83.7621
82.0475,7,0.109354,59.9996,20.2186,57.1165
77.7018,16,0.140185,62.2544,24.0376,52.8675
48.0822,15,0.173012,49.9098,93.0422,58.1323
77.3918,3,0.211918,73.5498,15.952,36.8759
96.8104,0,0.111267,80.3242,18.8828,37.8289
15.7458,6,0.337181,20.7859,32.0897,72.3241
48.0883,6,0.344078,77.5819,99.0218,46.846
61.8075,6,0.202644,42.6903,97.2865,55.9656
48.1458,16,0.039551,78.87,96.8388,47.333
78.5222,0,0.156753,64.8973,30.012,44.5154
75.8513,1,0.047844,69.1842,35.2656,42.5784
79.8271,14,0.21627,69.0017,18.3873,52.8885
18.6258,8,0.056138,14.5549,92.888,80.9488
101.982,10,0.037153,85.2458,60.9112,37.0001
48.0018,4,0.318115,80.1023,17.3051,40.8785
100.2253,14,0.061266,89.1139,53.9151,39.6606
51.5851,18,0.141536,34.733,58.4624,62.0157
16.6151,12,0.210463,58.5659,25.6715,68.5537
80.2579,23,0.107505,64.589,15.0047,38.3602
52.5922,16,0.382954,2.0335,46.3355,65.1248
14.7982,5,0.202373,78.5843,6.8651,52.7788
67.0451,3,0.35001,38.6374,82.1148,45.3146
38.7673,9,0.293132,2.7941,87.1993,69.5935
80.4581,2,0.028754,72.1419,80.9999,36.5997
95.9311,3,0.124765,67.8978,34.8441,36.4929
44.7081,9,0.533042,82.4844,57.8342,41.877
81.7281,18,0.118075,66.3662,76.7809,45.6886
84.226,18,0.079547,62.3572,86.0637,43.2541
79.7987,2,0.054275,63.5139,40.6574,42.2757
84.2282,3,0.007373,67.9634,58.3609,40.6167
70.012,2,0.166605,19.2464,44.196,61.6813
15.8251,10,0.155465,10.6344,41.3146,83.0089
75.6276,0,0.232002,72.6796,86.6213,36.4376
96.7261,0,0.056685,83.683,4.6451,33.7296
48.1615,17,0.143574,46.8674,17.1349,66.0323
102.5212,15,0.622121,88.683,81.4351,20.9292
50.9228,5,0.329809,49.2182,12.6761,45.8437
19.7324,1,0.334903,18.3017,42.5167,63.5453
20.0173,16,0.108098,16.8035,5.7008,86.4041
46.228,18,0.155245,34.8702,47.9931,66.8007
80.6245,23,0.462658,65.5907,20.1047,41.3506
82.9302,5,0.160197,65.0611,44.0034,43.6035
50.6909,16,0.089817,46.4475,30.7872,66.2881
37.82,6,0.388798,60.3444,1.1747,63.3772
89.4047,6,0.108266,77.4186,99.8559,37.4602
49.3294,16,0.040929,39.5044,99.4485,71.092
84.5082,2,0.209204,53.6416,24.7469,48.2794
84.5826,4,0.181289,63.9943,61.58,40.382
99.6242,20,0.126806,82.176,15.1008,40.18
9.8003,6,0.154222,26.6674,22.7818,81.3475
75.7313,18,0.257492,65.9684,50.8539,47.3708
79.225,8,0.129028,65.1152,43.458,56.6342
3.9787,2,0.082331,96.5506,5.4039,54.8007
103.0232,1,0.027772,72.3214,0.0569,40.1535
50.8851,22,0.260368,34.8881,66.6768,50.4695
87.2252,2,0.074843,96.7501,86.7642,24.643
83.4866,11,0.10013,68.4157,70.7919,46.7907
11.9764,12,0.084802,77.2785,44.0163,73.077
16.6611,6,0.14749,20.4976,87.9788,76.1677
20.1192,20,0.098631,0.674,88.7311,82.3798
48.235,17,0.125271,40.8587,88.741,57.4262
77.7163,23,0.073118,62.0933,66.1266,43.5244
84.5898,23,0.122562,67.2027,9.4518,40.7461
30.0788,19,0.040889,15.8691,27.6405,81.1412
86.9478,9,0.075537,69.8451,51.9744,40.5998
66.5819,4,0.20532,57.7567,51.8051,41.9892
20.7368,12,0.534616,36.1407,30.6019,71.9114
47.428,12,0.284626,34.2402,54.472,63.1757
52.847,16,0.193344,36.0779,8.2639,74.9809
67.5525,9,0.245342,91.6275,15.6659,48.5987
24.6235,17,0.091905,23.0368,55.9355,81.4991
98.2044,2,0.139079,78.8011,6.2764,39.1587
17.0957,5,0.093726,22.1719,25.5589,81.6991
10.2,23,0.382937,68.1836,79.2141,44.5517
4.1818,3,0.446115,25.1696,25.1319,69.1905
17.2335,8,0.099705,78.4051,67.1727,63.5478
48.6093,11,0.139574,34.5575,21.9216,73.9172
75.7034,3,0.145956,58.2468,17.3666,53.5444
78.804,8,0.275951,64.9264,81.5082,43.8538
89.5648,19,0.241324,15.718,16.4128,53.8328
50.5763,1,0.062486,51.566,47.6599,56.3811
69.6185,16,0.277259,21.3177,53.376,56.848
79.9449,7,0.287324,88.1187,22.7481,34.9077
50.9417,18,0.093407,39.4676,38.7662,69.5909
104.6774,8,0.14085,76.6819,57.2603,34.5577
69.2936,1,0.123369,97.4805,19.2674,39.5733
0.0979,7,0.188881,80.0123,40.084,70.4398
83.02,7,0.133235,57.122,14.9214,47.4336
51.2048,17,0.113895,40.8086,26.2439,71.0294
82.5062,16,0.036763,36.7417,41.3242,58.0503
81.0927,21,0.155806,73.2098,4.3094,51.9462
44.5944,3,0.349886,24.1467,97.5269,51.9537
17.1746,16,0.129038,13.8753,66.542,77.0475
73.5933,1,0.215016,22.9474,40.93,55.5804
50.4686,15,0.073345,34.3954,16.7749,68.6323
51.1519,0,0.158162,52.404,58.5064,51.1957
19.0557,6,0.026375,21.0972,80.6478,78.2857
80.6704,8,0.074769,65.7127,42.7467,52.2721
76.2436,20,0.097635,65.2505,79.482,52.3944
81.4796,0,0.172915,27.9379,93.3705,46.4902
103.4975,15,0.056639,90.2828,74.3233,31.1448
76.8531,21,0.055767,60.2552,40.7142,49.6121
77.9855,0,0.057023,93.5914,44.9256,37.0534
51.1618,5,0.056276,88.9458,85.3143,47.0765
76.4872,21,0.243684,53.6689,59.6825,53.0023
101.9384,2,0.036905,88.3138,70.1975,27.6295
77.0304,9,0.294434,4.7651,21.4534,65.2766
65.0418,20,0.090069,6.793,15.2057,76.1079
65.1164,4,0.501842,10.5721,96.9893,45.3234
80.0901,11,0.105843,72.0535,13.6079,47.6491
