lat,lng,type,severity
26.120181,91.651327,geofence,critical
26.183073,91.752826,anomaly,high
26.119917,91.650417,geofence,critical
26.177219,91.784602,anomaly,high
26.121286,91.650723,geofence,critical
26.110533,91.635926,anomaly,high
26.178476,91.784644,anomaly,high
26.182331,91.753125,anomaly,high
26.172365,91.764766,geofence,critical
26.170445,91.770529,missing_person,critical
26.183783,91.75134,anomaly,high
26.183621,91.751442,anomaly,high
26.183766,91.752241,anomaly,high
26.106958,91.585278,anomaly,high
26.106636,91.585802,anomaly,high
26.186444,91.745319,anomaly,high
26.165222,91.567459,anomaly,high
26.164754,91.567814,anomaly,high
26.105102,91.586499,anomaly,high
26.104442,91.586866,anomaly,high
26.161704,91.777622,anomaly,high
26.178026,91.754025,anomaly,high
26.184979,91.752945,anomaly,high
26.18353,91.753437,anomaly,high
26.177613,91.786474,anomaly,high
26.176622,91.78626,anomaly,high
26.105748,91.584513,anomaly,high
26.104635,91.583125,missing_person,critical
26.185111,91.747867,anomaly,high
26.185594,91.762306,geofence,critical
26.185156,91.748083,anomaly,high
26.18262,91.747332,anomaly,high
26.18131,91.744614,anomaly,high
26.105656,91.587045,anomaly,high
26.136046,91.803254,anomaly,high
26.1192,91.649462,geofence,critical
26.105596,91.587963,anomaly,high
26.105044,91.587415,anomaly,high
26.166856,91.776523,anomaly,high
26.175531,91.777936,geofence,critical
26.168284,91.706601,anomaly,high
26.107312,91.58568,anomaly,high
26.185704,91.750824,anomaly,high
26.176398,91.75629,anomaly,high
26.176496,91.753991,anomaly,high
26.095689,91.603565,anomaly,high
26.107176,91.584964,anomaly,high
26.106581,91.584373,anomaly,high
26.167719,91.77875,anomaly,high
26.193262,91.745561,anomaly,high
26.186183,91.763659,geofence,critical
26.183037,91.748469,harassment,low
26.182655,91.751738,assault,low
26.175638,91.752826,accident,medium
26.180388,91.748908,accident,low
26.184094,91.748904,lost_person,high
26.181327,91.749955,theft,medium
26.180826,91.749119,harassment,medium
26.184647,91.752976,lost_person,high
26.182155,91.750544,assault,medium
26.180971,91.750117,scam,high
26.17875,91.755062,theft,high
26.183893,91.750978,harassment,medium
26.184292,91.748256,lost_person,medium
26.186767,91.752578,lost_person,high
26.182767,91.750795,harassment,low
26.181791,91.750282,scam,low
26.182368,91.753433,accident,low
26.179467,91.749475,lost_person,high
26.181199,91.750169,accident,critical
26.181518,91.754431,accident,medium
26.181634,91.746353,accident,medium
26.181652,91.746197,theft,low
26.182712,91.751057,scam,low
26.182805,91.751074,harassment,low
26.182526,91.748187,assault,medium
26.18334,91.751277,accident,medium
26.179934,91.751785,scam,medium
26.185364,91.751057,harassment,medium
26.181519,91.753876,harassment,low
26.182245,91.749805,lost_person,medium
26.183893,91.747704,lost_person,medium
26.181511,91.750712,harassment,medium
26.185352,91.750648,assault,high
26.179631,91.748293,harassment,high
26.179158,91.751465,assault,medium
26.18086,91.750919,assault,low
26.180571,91.746966,assault,low
26.181537,91.752525,harassment,medium
26.181507,91.748189,harassment,medium
26.181918,91.746905,lost_person,high
26.186969,91.75024,harassment,high
26.18268,91.747173,theft,low
26.182062,91.747903,accident,low
26.186102,91.753057,harassment,medium
26.179005,91.750695,accident,low
26.184815,91.752946,accident,low
26.182631,91.753322,assault,high
26.178989,91.74972,accident,low
26.178452,91.750758,lost_person,medium
26.181932,91.751551,assault,medium
26.180968,91.753615,harassment,high
26.180745,91.749602,theft,medium
26.183653,91.747875,assault,low
26.185287,91.751829,theft,critical
26.182446,91.74908,scam,low
26.184591,91.750336,theft,medium
26.183393,91.747419,scam,high
26.182114,91.752581,lost_person,medium
26.179038,91.751052,theft,critical
26.181557,91.750413,theft,medium
26.180135,91.749171,scam,medium
26.178117,91.749491,scam,low
26.182793,91.750052,lost_person,medium
26.18216,91.756503,scam,low
26.18393,91.751238,lost_person,high
26.18375,91.749412,harassment,medium
26.179276,91.751889,scam,low
26.18012,91.748632,scam,low
26.17938,91.750732,theft,high
26.182121,91.749097,harassment,medium
26.183851,91.751569,accident,low
26.184217,91.755266,harassment,medium
26.179395,91.750524,harassment,high
26.180614,91.745973,lost_person,medium
26.180898,91.746757,scam,low
26.184694,91.750797,theft,critical
26.180175,91.752512,harassment,medium
26.182139,91.747726,theft,medium
26.179581,91.75243,assault,critical
26.182058,91.75105,scam,high
26.186248,91.751294,lost_person,low
26.187416,91.749146,lost_person,medium
26.181636,91.750615,harassment,medium
26.182816,91.750802,lost_person,high
26.182571,91.754422,theft,low
26.181181,91.749011,harassment,low
26.183105,91.752805,theft,low
26.180676,91.747667,theft,medium
26.181335,91.748219,accident,high
26.181866,91.75126,assault,medium
26.180657,91.749536,accident,low
26.181985,91.751597,lost_person,low
26.183359,91.751274,accident,low
26.179436,91.74949,accident,high
26.18275,91.749975,theft,high
26.178209,91.747254,harassment,high
26.183042,91.752264,accident,high
26.186268,91.748261,harassment,medium
26.184377,91.745619,accident,medium
26.184937,91.749354,accident,high
26.183538,91.751622,scam,low
26.18045,91.751269,theft,high
26.181598,91.751839,assault,medium
26.183139,91.749095,harassment,high
26.179192,91.752004,harassment,low
26.180376,91.746472,scam,low
26.178119,91.750156,assault,low
26.182311,91.747862,assault,low
26.179793,91.750389,scam,low
26.181696,91.750465,accident,critical
26.181353,91.747723,assault,high
26.179951,91.750643,theft,high
26.181572,91.752441,accident,critical
26.177473,91.750695,assault,critical
26.180231,91.74925,assault,medium
26.182554,91.748957,accident,medium
26.185984,91.745592,accident,medium
26.183062,91.749369,accident,medium
26.179216,91.750872,assault,low
26.180405,91.750261,scam,high
26.182579,91.751037,accident,low
26.180579,91.747088,harassment,high
26.179565,91.753613,lost_person,high
26.17998,91.750212,harassment,high
26.182152,91.748911,assault,low
26.184752,91.752333,scam,medium
26.181039,91.751895,theft,medium
26.176998,91.750963,assault,low
26.183118,91.751192,scam,medium
26.184722,91.748667,theft,high
26.180285,91.752389,theft,medium
26.185867,91.751947,lost_person,medium
26.182274,91.749054,accident,medium
26.187432,91.74768,lost_person,medium
26.183351,91.74979,harassment,low
26.183344,91.748921,lost_person,low
26.180047,91.751375,harassment,medium
26.180827,91.747827,lost_person,low
26.183099,91.748436,assault,medium
26.184489,91.751296,scam,medium
26.180503,91.750165,scam,low
26.179876,91.749284,harassment,high
26.181846,91.750302,accident,high
26.183747,91.751424,accident,low
26.18238,91.752791,theft,medium
26.177082,91.750509,scam,critical
26.179513,91.748051,lost_person,medium
26.184371,91.751619,theft,low
26.184336,91.748195,lost_person,medium
26.180693,91.749851,lost_person,low
26.183803,91.753109,harassment,medium
26.183354,91.75011,lost_person,low
26.1817,91.751541,lost_person,critical
26.182893,91.745747,assault,high
26.18335,91.749758,theft,high
26.184141,91.749336,assault,medium
26.181555,91.748822,harassment,critical
26.183503,91.753571,scam,high
26.18777,91.748917,lost_person,medium
26.182676,91.747145,theft,medium
26.181468,91.754829,lost_person,medium
26.180861,91.750597,harassment,medium
26.177455,91.747907,scam,medium
26.183352,91.749269,assault,medium
26.18551,91.752538,harassment,medium
26.180523,91.752226,lost_person,critical
26.18232,91.749538,accident,low
26.180446,91.749609,accident,medium
26.18289,91.749912,theft,low
26.18184,91.749562,assault,low
26.182817,91.749609,accident,medium
26.183916,91.750138,lost_person,medium
26.180469,91.752666,theft,high
26.18413,91.747307,scam,low
26.177091,91.752136,accident,low
26.178177,91.751962,assault,medium
26.182435,91.751446,assault,medium
26.18235,91.752641,lost_person,medium
26.180085,91.750339,assault,medium
26.183311,91.750283,accident,low
26.179875,91.74948,assault,medium
26.180383,91.747145,lost_person,high
26.180334,91.750704,theft,low
26.180447,91.74729,theft,medium
26.181876,91.750465,assault,low
26.182587,91.750714,accident,medium
26.181535,91.753221,assault,critical
26.180311,91.752002,harassment,critical
26.179771,91.753656,scam,medium
26.180684,91.7488,accident,high
26.183803,91.745593,assault,high
26.179991,91.749485,harassment,low
26.180043,91.750813,assault,medium
26.183089,91.746629,theft,medium
26.178747,91.750941,scam,low
26.183515,91.755077,theft,critical
26.182849,91.751762,scam,low
26.182594,91.750097,scam,low
26.183996,91.74949,assault,high
26.182319,91.752183,harassment,critical
26.182541,91.75034,accident,low
26.181812,91.749771,lost_person,medium
26.179864,91.752506,theft,high
26.179934,91.749032,scam,medium
26.178819,91.750415,assault,medium
26.183175,91.752237,lost_person,medium
26.1805,91.749383,accident,medium
26.180074,91.752355,harassment,medium
26.182055,91.750216,lost_person,low
26.18076,91.748983,accident,high
26.183392,91.751577,accident,high
26.18129,91.752972,accident,high
26.182595,91.745985,lost_person,low
26.180167,91.747921,theft,medium
26.184001,91.752513,accident,low
26.181377,91.751997,lost_person,medium
26.183764,91.752437,scam,high
26.186091,91.753456,assault,medium
26.17968,91.750759,lost_person,medium
26.180387,91.746166,assault,medium
26.178156,91.751747,assault,medium
26.178627,91.751654,harassment,low
26.181681,91.751978,theft,high
26.183405,91.750108,lost_person,medium
26.184666,91.748569,theft,critical
26.182449,91.748733,accident,medium
26.182714,91.749341,accident,medium
26.1812,91.748804,lost_person,high
26.181598,91.745428,scam,low
26.183643,91.746795,scam,medium
26.178394,91.749092,lost_person,medium
26.181798,91.750561,lost_person,medium
26.179851,91.749278,harassment,high
26.177118,91.753161,harassment,medium
26.183525,91.747228,assault,low
26.181879,91.74913,accident,medium
26.17942,91.746382,assault,low
26.181717,91.747086,theft,low
26.181082,91.748021,theft,low
26.181068,91.751833,theft,medium
26.182025,91.754034,assault,medium
26.185483,91.753573,lost_person,medium
26.183218,91.752523,harassment,low
26.178892,91.752797,assault,critical
26.182594,91.748817,theft,low
26.178969,91.749496,lost_person,high
26.184682,91.750605,scam,medium
26.181671,91.751357,assault,low
26.17784,91.749437,assault,low
26.18644,91.751,assault,low
26.180365,91.751082,scam,high
26.184284,91.753697,theft,low
26.182931,91.751465,assault,low
26.184576,91.747402,harassment,low
26.182812,91.749441,harassment,critical
26.183041,91.752303,theft,medium
26.182523,91.751958,theft,high
26.180952,91.751152,lost_person,high
26.180647,91.750162,accident,low
26.17742,91.748125,lost_person,medium
26.179681,91.752116,harassment,medium
26.185538,91.749815,scam,medium
26.182116,91.751093,lost_person,medium
26.184157,91.750796,assault,medium
26.184078,91.75018,accident,low
26.184064,91.748279,harassment,low
26.181645,91.750079,accident,high
26.18088,91.749615,accident,high
26.179527,91.750661,lost_person,low
26.182382,91.746892,accident,high
26.184248,91.748523,lost_person,low
26.184272,91.75046,accident,high
26.184322,91.752311,scam,medium
26.184358,91.752846,assault,medium
26.181675,91.749319,accident,low
26.179004,91.750129,scam,high
26.181694,91.751882,scam,low
26.18259,91.752984,assault,medium
26.182444,91.745825,accident,critical
26.185065,91.749722,scam,high
26.183822,91.74874,accident,low
26.183578,91.754746,assault,medium
26.179627,91.749623,theft,low
26.178841,91.7534,scam,critical
26.179794,91.749279,lost_person,low
26.179547,91.753845,harassment,low
26.182838,91.750912,accident,low
26.186827,91.747613,accident,low
26.178188,91.755275,accident,low
26.182994,91.751975,theft,medium
26.18486,91.746597,accident,high
26.179622,91.747424,scam,medium
26.182358,91.748145,harassment,high
26.181576,91.749067,scam,high
26.181804,91.749281,harassment,medium
26.188293,91.750693,scam,low
26.18611,91.750983,assault,medium
26.179693,91.751386,scam,medium
26.179698,91.749132,harassment,low
26.182323,91.751521,harassment,high
26.185657,91.751649,theft,medium
26.184663,91.747185,scam,low
26.181878,91.750646,lost_person,medium
26.181563,91.750573,theft,medium
26.184146,91.750595,scam,medium
26.184518,91.753311,accident,high
26.181802,91.754903,accident,medium
26.176535,91.746227,assault,medium
26.181179,91.75072,assault,low
26.182905,91.747986,scam,high
26.180237,91.751963,harassment,high
26.179318,91.750364,harassment,medium
26.181657,91.747198,assault,critical
26.182678,91.748987,lost_person,critical
26.181148,91.75245,theft,critical
26.183006,91.750853,scam,medium
26.184327,91.750161,harassment,high
26.18131,91.748828,theft,medium
26.181153,91.745728,lost_person,high
26.181768,91.750095,scam,medium
26.182517,91.750262,accident,medium
26.179599,91.752434,assault,low
26.182082,91.749144,assault,medium
26.180236,91.752886,accident,medium
26.179404,91.750219,accident,low
26.177732,91.750688,theft,critical
26.186119,91.746618,lost_person,low
26.179024,91.748959,scam,medium
26.177666,91.75216,assault,low
26.178764,91.7495,lost_person,medium
26.179654,91.755578,lost_person,low
26.180964,91.753721,theft,medium
26.182034,91.752412,assault,medium
26.178714,91.752003,assault,low
26.178443,91.752843,accident,low
26.182219,91.748141,lost_person,medium
26.186294,91.750838,theft,high
26.182869,91.749064,lost_person,high
26.182349,91.750781,scam,low
26.183359,91.750685,scam,medium
26.18071,91.748655,accident,medium
26.18404,91.74887,lost_person,medium
26.183722,91.751263,lost_person,medium
26.182232,91.750157,scam,low
26.181493,91.74806,accident,high
26.18206,91.757043,harassment,medium
26.180411,91.751992,harassment,low
26.180814,91.752215,lost_person,high
26.179618,91.747798,lost_person,critical
26.183459,91.749783,accident,high
26.180547,91.753224,accident,high
26.184094,91.748034,theft,low
26.179232,91.751965,scam,low
26.182407,91.750019,accident,low
26.182219,91.752329,theft,medium
26.182552,91.751753,harassment,high
26.180137,91.749925,assault,medium
26.18239,91.752128,scam,high
26.176344,91.75404,harassment,medium
26.183939,91.750468,accident,medium
26.17828,91.751798,harassment,medium
26.180171,91.752234,accident,medium
26.179304,91.750881,assault,low
26.182032,91.751068,accident,medium
26.181397,91.753502,harassment,medium
26.180632,91.749088,harassment,medium
26.181137,91.751726,harassment,medium
26.183117,91.752094,lost_person,high
26.184489,91.750678,lost_person,high
26.185535,91.752961,lost_person,critical
26.183497,91.751337,scam,high
26.18137,91.749767,harassment,medium
26.18349,91.748772,harassment,low
26.183399,91.751504,lost_person,medium
26.181809,91.752528,theft,low
26.183587,91.751887,accident,medium
26.182874,91.748292,scam,high
26.1787,91.747703,accident,medium
26.180233,91.75011,assault,low
26.179957,91.75051,assault,medium
26.176643,91.749969,assault,medium
26.183476,91.746509,theft,low
26.186161,91.746731,accident,high
26.184779,91.75347,accident,low
26.18016,91.749778,theft,medium
26.184438,91.746948,lost_person,medium
26.181915,91.748031,accident,medium
26.181709,91.751842,scam,medium
26.183658,91.747764,accident,high
26.180684,91.747251,harassment,high
26.182919,91.749507,scam,high
26.183818,91.751708,assault,medium
26.178986,91.746621,assault,critical
26.182543,91.752731,harassment,high
26.181095,91.750055,assault,medium
26.182239,91.749113,accident,low
26.183378,91.749414,accident,high
26.180069,91.749493,assault,medium
26.182761,91.752031,lost_person,critical
26.181998,91.747715,scam,medium
26.18436,91.747987,accident,critical
26.182385,91.753518,lost_person,critical
26.182104,91.749653,theft,medium
26.187427,91.752016,assault,high
26.178475,91.752547,lost_person,medium
26.183598,91.750433,assault,low
26.183665,91.751986,accident,medium
26.181489,91.751971,scam,medium
26.183562,91.751874,accident,low
26.180816,91.748609,accident,high
26.183915,91.751386,harassment,medium
26.182044,91.754651,harassment,high
26.182956,91.744514,assault,high
26.179083,91.751371,assault,medium
26.18217,91.749798,harassment,medium
26.179379,91.748591,harassment,high
26.180659,91.749333,accident,high
26.178603,91.749596,scam,high
26.183258,91.747983,accident,medium
26.179739,91.750703,theft,medium
26.18055,91.745982,harassment,medium
26.179628,91.747556,scam,medium
26.18313,91.752496,scam,high
26.183235,91.749324,theft,high
26.179783,91.748077,lost_person,high
26.177554,91.74671,theft,high
26.182931,91.751212,harassment,medium
26.183767,91.750136,harassment,medium
26.18091,91.747084,accident,critical
26.178819,91.752622,scam,high
26.184051,91.748734,lost_person,medium
26.17955,91.754284,harassment,low
26.178482,91.750175,theft,high
26.180248,91.753981,scam,medium
26.183441,91.750137,accident,high
26.183839,91.750212,harassment,medium
26.180196,91.744719,assault,medium
26.178133,91.748048,lost_person,high
26.181497,91.750191,scam,medium
26.182945,91.75169,lost_person,low
26.180342,91.74592,theft,low
26.1796,91.749283,theft,medium
26.181365,91.749436,assault,low
26.179469,91.750068,theft,low
26.179999,91.752402,theft,high
26.178679,91.749326,accident,medium
26.184419,91.751795,lost_person,critical
26.178795,91.748641,harassment,medium
26.183338,91.749408,assault,low
26.183509,91.749216,scam,medium
26.180876,91.751779,accident,medium
26.180732,91.747999,accident,high
26.180563,91.749585,lost_person,low
26.176807,91.749979,scam,low
26.181776,91.751479,theft,high
26.182041,91.747172,theft,critical
26.178323,91.752581,lost_person,critical
26.181762,91.744647,scam,low
