id,tourist_id,type,severity,status,description,lat,lng,assigned_unit_id,detected_at,acknowledged_at,dispatched_at,resolved_at
148,35,anomaly,high,resolved,AI anomaly: prolonged inactivity 66 min,25.578619,91.894779,19,2026-09-03 07:36:52,2026-09-03 07:38:24,2026-09-03 07:43:31,2026-09-03 07:55:21
149,35,anomaly,high,resolved,AI anomaly: prolonged inactivity 142 min,25.248835,91.7167,3,2026-09-04 09:16:42,2026-09-04 09:17:02,2026-09-04 09:17:55,2026-09-04 10:18:49
150,35,anomaly,high,resolved,AI anomaly: prolonged inactivity 154 min,25.189915,92.021631,16,2026-09-05 09:16:03,2026-09-05 09:16:41,2026-09-05 09:31:17,2026-09-05 09:52:23
151,35,geofence,critical,dispatched,Restricted-zone entry: Dawki Border Belt,25.19066,92.020944,14,2026-09-05 10:16:45,2026-09-05 10:17:06,2026-09-05 10:24:26,
152,37,anomaly,high,resolved,AI anomaly: prolonged inactivity 66 min,26.181524,91.743154,4,2026-08-31 07:50:47,2026-08-31 07:51:17,2026-08-31 07:57:16,2026-08-31 08:07:36
153,37,geofence,critical,resolved,Restricted-zone entry: Riverside Restricted Area,26.184899,91.762733,19,2026-09-01 09:05:00,2026-09-01 09:06:41,2026-09-01 09:08:44,2026-09-01 09:50:26
154,37,anomaly,high,detected,AI anomaly: prolonged inactivity 71 min,26.180946,91.742502,,2026-09-02 07:48:40,,,
155,37,anomaly,high,resolved,AI anomaly: prolonged inactivity 55 min,26.182388,91.745043,6,2026-09-03 07:29:10,2026-09-03 07:30:20,2026-09-03 07:31:45,2026-09-03 07:40:29
156,38,anomaly,high,resolved,AI anomaly: prolonged inactivity 66 min,26.182112,91.752124,19,2026-07-28 07:54:11,2026-07-28 07:56:45,2026-07-28 07:58:08,2026-07-28 08:20:36
157,40,anomaly,high,resolved,AI anomaly: prolonged inactivity 260 min,26.75048,94.203277,5,2026-08-30 11:04:23,2026-08-30 11:05:57,2026-08-30 11:19:28,2026-08-30 11:38:08
158,40,anomaly,high,acknowledged,AI anomaly: prolonged inactivity 353 min,26.578041,93.169154,,2026-08-31 12:47:09,2026-08-31 12:47:47,,
159,40,geofence,critical,resolved,Restricted-zone entry: Kaziranga Core Zone,26.578495,93.16909,5,2026-08-31 13:14:59,2026-08-31 13:18:56,2026-08-31 13:35:05,2026-08-31 13:41:03
160,40,anomaly,high,resolved,AI anomaly: prolonged inactivity 426 min,26.632894,92.798727,17,2026-09-01 14:00:19,2026-09-01 14:01:20,2026-09-01 14:05:29,2026-09-01 15:08:20
161,40,anomaly,high,dispatched,AI anomaly: prolonged inactivity 391 min,26.918756,92.87929,18,2026-09-03 13:27:44,2026-09-03 13:30:03,2026-09-03 13:30:54,
162,40,anomaly,high,resolved,AI anomaly: prolonged inactivity 284 min,26.107708,91.585539,14,2026-09-04 11:14:29,2026-09-04 11:15:01,2026-09-04 11:15:34,2026-09-04 11:18:40
163,41,anomaly,high,resolved,AI anomaly: prolonged inactivity 70 min,26.983187,94.64303,8,2026-08-09 07:53:30,2026-08-09 07:55:24,2026-08-09 07:58:41,2026-08-09 08:14:49
164,41,anomaly,high,resolved,AI anomaly: prolonged inactivity 281 min,26.948787,94.171666,4,2026-08-10 11:17:31,2026-08-10 11:18:17,2026-08-10 11:20:47,2026-08-10 11:50:45
165,41,anomaly,high,resolved,AI anomaly: prolonged inactivity 468 min,26.751884,94.201686,2,2026-08-12 14:38:11,2026-08-12 14:40:03,2026-08-12 14:47:42,2026-08-12 15:12:15
166,41,anomaly,high,resolved,AI anomaly: prolonged inactivity 50 min,26.751749,94.20208,3,2026-08-13 07:24:55,2026-08-13 07:25:52,2026-08-13 07:27:18,2026-08-13 10:04:14
167,41,anomaly,high,resolved,AI anomaly: prolonged inactivity 299 min,26.579411,93.17281,18,2026-08-14 11:57:09,2026-08-14 12:00:32,2026-08-14 12:01:13,2026-08-14 12:24:30
168,41,geofence,critical,resolved,Restricted-zone entry: Kaziranga Core Zone,26.579411,93.17281,10,2026-08-14 11:57:09,2026-08-14 11:58:32,2026-08-14 12:01:02,2026-08-14 12:43:55
169,41,anomaly,high,resolved,AI anomaly: prolonged inactivity 405 min,26.92154,92.879354,12,2026-08-16 13:39:32,2026-08-16 13:40:42,2026-08-16 13:41:40,2026-08-16 14:00:01
170,41,anomaly,high,resolved,AI anomaly: prolonged inactivity 48 min,26.921323,92.879391,2,2026-08-17 07:28:41,2026-08-17 07:28:56,2026-08-17 07:29:51,2026-08-17 08:55:42
171,41,anomaly,high,resolved,AI anomaly: prolonged inactivity 170 min,26.105067,91.587725,14,2026-08-18 09:38:52,2026-08-18 09:41:01,2026-08-18 09:43:17,2026-08-18 09:47:41
172,42,anomaly,high,resolved,AI anomaly: prolonged inactivity 55 min,26.920497,92.879249,9,2026-07-26 07:35:56,2026-07-26 07:38:42,2026-07-26 07:39:27,2026-07-26 07:58:33
173,42,anomaly,high,dispatched,AI anomaly: prolonged inactivity 74 min,26.921095,92.879093,17,2026-07-28 07:51:10,2026-07-28 07:55:10,2026-07-28 08:00:32,
174,42,anomaly,high,resolved,AI anomaly: prolonged inactivity 495 min,26.631878,92.801452,9,2026-07-29 14:52:37,2026-07-29 14:54:32,2026-07-29 14:57:02,2026-07-29 15:07:38
175,42,anomaly,high,dispatched,AI anomaly: prolonged inactivity 55 min,26.631777,92.801399,8,2026-07-30 07:48:17,2026-07-30 07:48:53,2026-07-30 07:53:35,
176,42,anomaly,high,resolved,AI anomaly: prolonged inactivity 222 min,26.981357,94.644342,15,2026-08-02 10:34:08,2026-08-02 10:35:56,2026-08-02 10:37:06,2026-08-02 11:26:39
177,42,anomaly,high,resolved,AI anomaly: prolonged inactivity 55 min,26.981,94.643914,10,2026-08-03 07:51:55,2026-08-03 07:54:02,2026-08-03 07:55:03,2026-08-03 08:24:01
178,42,anomaly,high,acknowledged,AI anomaly: prolonged inactivity 64 min,26.980244,94.643755,,2026-08-04 07:41:55,2026-08-04 07:45:53,,
179,43,anomaly,high,resolved,AI anomaly: prolonged inactivity 449 min,26.104867,91.586483,21,2026-09-05 14:13:25,2026-09-05 14:13:55,2026-09-05 14:16:38,2026-09-05 14:26:12
180,44,anomaly,high,dispatched,AI anomaly: prolonged inactivity 320 min,26.097982,91.603627,3,2026-08-17 11:56:29,2026-08-17 11:58:35,2026-08-17 11:59:57,
181,44,geofence,critical,resolved,Restricted-zone entry: Deepor Beel Wetland Edge,26.118732,91.65015,10,2026-08-17 12:38:10,2026-08-17 12:40:18,2026-08-17 12:41:16,2026-08-17 12:45:08
182,44,anomaly,high,resolved,AI anomaly: prolonged inactivity 498 min,25.934443,91.434156,12,2026-08-18 14:53:08,2026-08-18 14:53:37,2026-08-18 15:08:26,2026-08-18 15:44:02
183,44,missing_person,critical,resolved,James Smith has not reported a location for over 6 hours,25.935939,91.435342,16,2026-08-19 06:34:05,2026-08-19 06:37:19,2026-08-19 06:39:07,2026-08-19 06:49:12
184,45,anomaly,high,resolved,AI anomaly: prolonged inactivity 432 min,26.248606,91.515859,4,2026-09-04 13:43:52,2026-09-04 13:45:36,2026-09-04 13:50:21,2026-09-04 13:57:52
185,45,anomaly,high,detected,AI anomaly: prolonged inactivity 299 min,26.177102,91.751741,,2026-09-05 11:30:44,,,
186,47,anomaly,high,resolved,AI anomaly: prolonged inactivity 182 min,26.16631,91.564455,5,2026-08-15 09:51:26,2026-08-15 09:52:32,2026-08-15 09:53:00,2026-08-15 09:59:32
187,48,anomaly,high,resolved,AI anomaly: prolonged inactivity 186 min,26.179452,91.785616,13,2026-08-09 09:39:33,2026-08-09 09:40:59,2026-08-09 09:41:50,2026-08-09 09:48:52
188,48,anomaly,high,resolved,AI anomaly: prolonged inactivity 464 min,26.233939,92.084403,6,2026-08-10 14:28:50,2026-08-10 14:30:15,2026-08-10 14:34:28,2026-08-10 14:38:56
189,51,anomaly,high,resolved,AI anomaly: prolonged inactivity 74 min,26.181652,91.745066,12,2026-08-07 07:51:25,2026-08-07 07:52:27,2026-08-07 07:52:40,2026-08-07 08:05:25
190,52,anomaly,high,resolved,AI anomaly: prolonged inactivity 59 min,26.176599,91.726559,4,2026-08-12 07:42:05,2026-08-12 07:46:52,2026-08-12 07:48:30,2026-08-12 07:58:17
191,52,geofence,critical,resolved,Restricted-zone entry: Riverside Restricted Area,26.18528,91.763263,14,2026-08-12 08:49:31,2026-08-12 08:55:56,2026-08-12 08:57:38,2026-08-12 09:22:02
192,53,anomaly,high,resolved,AI anomaly: prolonged inactivity 62 min,26.184255,91.750098,4,2026-08-20 07:33:30,2026-08-20 07:39:18,2026-08-20 07:43:08,2026-08-20 07:59:22
193,55,anomaly,high,resolved,AI anomaly: sudden location jump 5.2 km,26.220609,91.785102,14,2026-08-11 07:09:31,2026-08-11 07:10:04,2026-08-11 07:11:27,2026-08-11 07:32:59
194,55,geofence,critical,resolved,Restricted-zone entry: Riverside Restricted Area,26.186336,91.763197,20,2026-08-11 08:29:53,2026-08-11 08:32:47,2026-08-11 08:35:52,2026-08-11 08:40:44
195,56,anomaly,high,resolved,AI anomaly: prolonged inactivity 58 min,26.181176,91.752891,6,2026-08-30 07:43:36,2026-08-30 07:45:12,2026-08-30 08:03:07,2026-08-30 08:11:46
196,56,anomaly,high,resolved,AI anomaly: prolonged inactivity 217 min,26.63535,92.801562,21,2026-08-31 10:26:50,2026-08-31 10:28:59,2026-08-31 10:34:12,2026-08-31 10:57:43
197,56,anomaly,high,resolved,AI anomaly: prolonged inactivity 224 min,27.587036,91.860491,12,2026-09-02 10:26:56,2026-09-02 10:29:28,2026-09-02 10:31:15,2026-09-02 10:36:39
198,56,anomaly,high,resolved,AI anomaly: prolonged inactivity 212 min,27.54669,93.830229,21,2026-09-04 10:03:25,2026-09-04 10:05:05,2026-09-04 10:06:55,2026-09-04 10:10:36
199,57,anomaly,high,dispatched,AI anomaly: prolonged inactivity 50 min,27.544025,93.832251,9,2026-08-10 07:56:45,2026-08-10 07:59:29,2026-08-10 08:03:28,
200,57,anomaly,high,resolved,AI anomaly: prolonged inactivity 333 min,26.634034,92.798536,2,2026-08-12 12:07:24,2026-08-12 12:14:29,2026-08-12 12:17:28,2026-08-12 12:45:02
201,57,anomaly,high,resolved,AI anomaly: prolonged inactivity 58 min,26.633096,92.797777,6,2026-08-13 07:35:40,2026-08-13 07:37:21,2026-08-13 07:37:54,2026-08-13 07:45:33
202,57,anomaly,high,dispatched,AI anomaly: prolonged inactivity 52 min,26.633212,92.798649,22,2026-08-14 07:36:46,2026-08-14 07:37:34,2026-08-14 07:38:14,
203,57,anomaly,high,resolved,AI anomaly: prolonged inactivity 477 min,26.183305,91.749465,11,2026-08-15 14:47:29,2026-08-15 14:49:17,2026-08-15 14:58:23,2026-08-15 16:15:53
204,57,anomaly,high,resolved,AI anomaly: prolonged inactivity 55 min,26.183514,91.749574,13,2026-08-16 07:59:16,2026-08-16 08:00:31,2026-08-16 08:01:14,2026-08-16 08:06:57
205,57,anomaly,high,resolved,AI anomaly: prolonged inactivity 46 min,26.183962,91.749994,7,2026-08-17 07:40:37,2026-08-17 07:42:11,2026-08-17 07:45:53,2026-08-17 07:58:17
206,57,anomaly,high,dispatched,AI anomaly: prolonged inactivity 288 min,27.585132,91.858051,14,2026-08-18 11:41:13,2026-08-18 11:44:40,2026-08-18 11:50:29,
207,57,anomaly,high,detected,AI anomaly: prolonged inactivity 57 min,27.584404,91.857925,,2026-08-19 07:59:06,,,
208,58,anomaly,high,resolved,AI anomaly: prolonged inactivity 48 min,26.171657,91.720278,1,2026-08-31 07:39:13,2026-08-31 07:42:11,2026-08-31 07:42:34,2026-08-31 08:09:59
209,60,anomaly,high,dispatched,AI anomaly: prolonged inactivity 49 min,26.106555,91.586684,20,2026-07-25 07:31:22,2026-07-25 07:31:44,2026-07-25 07:35:39,
210,60,anomaly,high,dispatched,AI anomaly: prolonged inactivity 290 min,26.921088,92.879757,3,2026-07-28 11:28:07,2026-07-28 11:29:56,2026-07-28 11:32:22,
211,60,anomaly,high,dispatched,AI anomaly: prolonged inactivity 55 min,26.92041,92.878701,4,2026-07-29 07:43:31,2026-07-29 07:45:43,2026-07-29 07:46:13,
212,60,anomaly,high,resolved,AI anomaly: prolonged inactivity 58 min,26.92025,92.87951,17,2026-07-30 07:41:56,2026-07-30 07:42:22,2026-07-30 07:43:47,2026-07-30 07:50:59
213,60,anomaly,high,resolved,AI anomaly: prolonged inactivity 79 min,26.919554,92.879221,7,2026-07-31 07:54:14,2026-07-31 08:00:05,2026-07-31 08:00:41,2026-07-31 08:56:42
214,60,anomaly,high,resolved,AI anomaly: prolonged inactivity 176 min,26.751881,94.204231,1,2026-08-01 09:52:28,2026-08-01 09:53:17,2026-08-01 09:54:18,2026-08-01 10:01:42
215,60,anomaly,high,resolved,AI anomaly: prolonged inactivity 53 min,26.75198,94.203907,7,2026-08-03 07:49:04,2026-08-03 07:50:33,2026-08-03 08:05:34,2026-08-03 08:08:18
216,61,anomaly,high,resolved,AI anomaly: prolonged inactivity 899 min,26.18669,91.750485,12,2026-08-07 21:38:03,2026-08-07 21:39:02,2026-08-07 21:51:33,2026-08-07 22:01:08
217,61,anomaly,high,resolved,AI anomaly: prolonged inactivity 896 min,26.179901,91.753812,16,2026-08-08 21:34:14,2026-08-08 21:38:14,2026-08-08 21:39:41,2026-08-08 22:00:48
218,62,anomaly,high,resolved,AI anomaly: prolonged inactivity 73 min,26.186185,91.751507,2,2026-07-25 08:01:03,2026-07-25 08:02:02,2026-07-25 08:04:12,2026-07-25 08:13:42
219,62,anomaly,high,resolved,AI anomaly: prolonged inactivity 59 min,26.190442,91.749174,12,2026-07-27 08:03:07,2026-07-27 08:05:57,2026-07-27 08:11:04,2026-07-27 08:16:57
220,62,anomaly,high,resolved,AI anomaly: prolonged inactivity 68 min,26.185039,91.748118,7,2026-07-28 07:47:49,2026-07-28 07:49:50,2026-07-28 07:52:35,2026-07-28 07:56:17
221,63,anomaly,high,resolved,AI anomaly: prolonged inactivity 253 min,26.166093,91.567126,16,2026-08-01 10:43:52,2026-08-01 10:47:06,2026-08-01 10:47:38,2026-08-01 10:55:02
222,64,anomaly,high,acknowledged,AI anomaly: prolonged inactivity 1042 min,26.156569,91.784455,,2026-08-19 00:03:04,2026-08-19 00:03:28,,
223,66,anomaly,high,resolved,AI anomaly: prolonged inactivity 869 min,26.250571,91.514953,2,2026-08-14 21:22:46,2026-08-14 21:25:30,2026-08-14 21:29:28,2026-08-14 21:45:38
224,66,anomaly,high,resolved,AI anomaly: prolonged inactivity 1348 min,26.368053,91.632841,15,2026-08-16 05:00:44,2026-08-16 05:01:50,2026-08-16 05:07:11,2026-08-16 05:25:17
225,66,anomaly,high,dispatched,AI anomaly: prolonged inactivity 1226 min,26.138097,91.778727,3,2026-08-18 03:23:39,2026-08-18 03:24:42,2026-08-18 03:26:10,
226,67,anomaly,high,acknowledged,AI anomaly: prolonged inactivity 58 min,25.93387,91.434427,,2026-07-31 07:47:55,2026-07-31 07:49:04,,
227,67,anomaly,high,resolved,AI anomaly: prolonged inactivity 432 min,26.089582,91.590071,4,2026-08-01 14:13:00,2026-08-01 14:17:45,2026-08-01 14:21:50,2026-08-01 14:25:28
228,67,anomaly,high,resolved,AI anomaly: prolonged inactivity 439 min,26.176547,91.784778,16,2026-08-03 13:55:33,2026-08-03 13:58:25,2026-08-03 14:04:15,2026-08-03 14:08:29
229,68,anomaly,high,dispatched,AI anomaly: prolonged inactivity 49 min,25.676495,94.109648,7,2026-08-15 07:23:10,2026-08-15 07:27:56,2026-08-15 07:29:49,
230,68,anomaly,high,resolved,AI anomaly: prolonged inactivity 75 min,25.677381,94.10912,3,2026-08-18 07:45:41,2026-08-18 07:47:55,2026-08-18 07:50:05,2026-08-18 08:03:04
231,68,anomaly,high,resolved,AI anomaly: prolonged inactivity 325 min,26.576512,93.173589,17,2026-08-19 12:05:52,2026-08-19 12:07:18,2026-08-19 12:08:21,2026-08-19 12:26:58
232,68,geofence,critical,resolved,Restricted-zone entry: Kaziranga Core Zone,26.576512,93.173589,14,2026-08-19 12:05:52,2026-08-19 12:07:17,2026-08-19 12:08:12,2026-08-19 12:20:22
233,68,anomaly,high,resolved,AI anomaly: prolonged inactivity 51 min,26.57581,93.172959,19,2026-08-21 07:58:50,2026-08-21 08:02:06,2026-08-21 08:07:19,2026-08-21 08:28:36
234,68,anomaly,high,resolved,AI anomaly: prolonged inactivity 388 min,26.107492,91.586243,17,2026-08-23 13:18:35,2026-08-23 13:21:21,2026-08-23 13:23:30,2026-08-23 13:59:03
235,68,anomaly,high,dispatched,AI anomaly: prolonged inactivity 49 min,26.107681,91.585633,19,2026-08-24 07:31:20,2026-08-24 07:32:03,2026-08-24 07:32:19,
236,68,anomaly,high,resolved,AI anomaly: prolonged inactivity 48 min,26.107892,91.586526,13,2026-08-25 07:40:19,2026-08-25 07:43:10,2026-08-25 07:43:29,2026-08-25 08:26:43
237,68,anomaly,high,resolved,AI anomaly: prolonged inactivity 56 min,26.106965,91.586017,20,2026-08-26 07:49:11,2026-08-26 07:49:43,2026-08-26 07:53:22,2026-08-26 08:07:12
238,68,anomaly,high,resolved,AI anomaly: prolonged inactivity 355 min,27.332456,88.615457,10,2026-08-28 12:57:14,2026-08-28 12:59:57,2026-08-28 13:00:18,2026-08-28 13:42:33
239,68,anomaly,high,resolved,AI anomaly: prolonged inactivity 45 min,27.331878,88.615125,7,2026-08-29 07:36:19,2026-08-29 07:37:08,2026-08-29 07:37:38,2026-08-29 08:02:50
240,68,anomaly,high,resolved,AI anomaly: prolonged inactivity 81 min,27.331697,88.615388,15,2026-08-31 08:02:42,2026-08-31 08:04:06,2026-08-31 08:11:07,2026-08-31 08:14:57
241,69,anomaly,high,resolved,AI anomaly: prolonged inactivity 64 min,24.817854,93.937738,18,2026-08-21 07:58:39,2026-08-21 08:00:20,2026-08-21 08:18:37,2026-08-21 08:23:17
242,69,anomaly,high,resolved,AI anomaly: prolonged inactivity 64 min,24.81822,93.937397,2,2026-08-22 07:39:06,2026-08-22 07:39:57,2026-08-22 07:40:55,2026-08-22 07:46:07
243,69,anomaly,high,resolved,AI anomaly: prolonged inactivity 50 min,24.817843,93.93746,16,2026-08-24 07:28:45,2026-08-24 07:30:20,2026-08-24 07:36:00,2026-08-24 07:42:13
244,69,anomaly,high,resolved,AI anomaly: prolonged inactivity 162 min,25.580291,91.891468,11,2026-08-26 09:47:49,2026-08-26 09:49:44,2026-08-26 09:54:53,2026-08-26 10:26:11
245,69,anomaly,high,dispatched,AI anomaly: prolonged inactivity 57 min,25.580534,91.892445,5,2026-08-27 07:36:50,2026-08-27 07:41:14,2026-08-27 07:44:56,
246,69,anomaly,high,resolved,AI anomaly: prolonged inactivity 47 min,25.580318,91.891712,17,2026-08-28 07:28:15,2026-08-28 07:32:43,2026-08-28 07:35:01,2026-08-28 07:44:22
247,69,anomaly,high,detected,AI anomaly: prolonged inactivity 66 min,25.579754,91.89213,,2026-08-29 07:47:00,,,
248,69,anomaly,high,acknowledged,AI anomaly: prolonged inactivity 67 min,25.579856,91.892668,,2026-08-31 07:58:38,2026-08-31 08:01:05,,
249,69,anomaly,high,resolved,AI anomaly: prolonged inactivity 390 min,26.104943,91.586537,22,2026-09-01 13:02:53,2026-09-01 13:04:05,2026-09-01 13:07:36,2026-09-01 17:29:24
250,69,anomaly,high,dispatched,AI anomaly: prolonged inactivity 62 min,26.104602,91.586933,13,2026-09-02 07:47:07,2026-09-02 07:47:43,2026-09-02 07:48:05,
251,69,anomaly,high,resolved,AI anomaly: prolonged inactivity 49 min,26.10475,91.586417,2,2026-09-04 07:19:11,2026-09-04 07:19:49,2026-09-04 07:26:44,2026-09-04 08:07:15
252,70,geofence,critical,detected,Restricted-zone entry: Riverside Restricted Area,26.185755,91.762105,,2026-08-23 07:39:15,,,
253,71,geofence,critical,resolved,Restricted-zone entry: Cherrapunji Cliff Edge,25.27557,91.686475,16,2026-08-18 08:00:19,2026-08-18 08:01:17,2026-08-18 08:03:05,2026-08-18 08:08:17
254,71,anomaly,high,resolved,AI anomaly: prolonged inactivity 76 min,25.288935,91.682438,17,2026-08-20 07:58:56,2026-08-20 08:02:56,2026-08-20 08:05:14,2026-08-20 08:43:58
255,71,anomaly,high,resolved,AI anomaly: prolonged inactivity 205 min,25.578093,91.893753,16,2026-08-21 09:56:53,2026-08-21 09:58:45,2026-08-21 10:00:33,2026-08-21 10:15:59
256,72,anomaly,high,dispatched,AI anomaly: prolonged inactivity 64 min,26.95038,94.16867,21,2026-08-28 08:01:03,2026-08-28 08:03:08,2026-08-28 08:04:23,
257,72,anomaly,high,resolved,AI anomaly: prolonged inactivity 138 min,26.749863,94.204776,5,2026-08-29 09:16:07,2026-08-29 09:17:40,2026-08-29 09:18:54,2026-08-29 09:35:27
258,72,anomaly,high,resolved,AI anomaly: prolonged inactivity 414 min,26.98145,94.642206,1,2026-08-30 13:36:51,2026-08-30 13:40:43,2026-08-30 13:41:37,2026-08-30 13:56:41
259,72,anomaly,high,resolved,AI anomaly: prolonged inactivity 221 min,26.578816,93.172363,16,2026-09-01 10:18:38,2026-09-01 10:19:13,2026-09-01 10:22:51,2026-09-01 10:49:34
260,72,geofence,critical,resolved,Restricted-zone entry: Kaziranga Core Zone,26.578816,93.172363,15,2026-09-01 10:18:38,2026-09-01 10:21:10,2026-09-01 10:22:48,2026-09-01 10:32:10
261,72,anomaly,high,resolved,AI anomaly: prolonged inactivity 176 min,26.632364,92.802269,20,2026-09-02 09:29:24,2026-09-02 09:29:55,2026-09-02 09:30:50,2026-09-02 09:50:44
262,72,anomaly,high,resolved,AI anomaly: prolonged inactivity 46 min,26.632819,92.802804,20,2026-09-03 07:36:55,2026-09-03 07:37:16,2026-09-03 07:37:43,2026-09-03 07:56:12
263,72,anomaly,high,detected,AI anomaly: prolonged inactivity 166 min,26.105634,91.586105,,2026-09-04 09:29:28,,,
264,72,missing_person,critical,dispatched,Ishita Das has not reported a location for over 6 hours,26.105835,91.585723,18,2026-09-05 06:30:57,2026-09-05 06:33:37,2026-09-05 06:35:24,
265,73,geofence,critical,resolved,Restricted-zone entry: Riverside Restricted Area,26.185789,91.763897,14,2026-08-15 09:33:09,2026-08-15 09:33:45,2026-08-15 09:49:13,2026-08-15 09:57:14
266,73,anomaly,high,resolved,AI anomaly: prolonged inactivity 59 min,26.187258,91.753038,9,2026-08-16 07:40:59,2026-08-16 07:46:52,2026-08-16 07:49:02,2026-08-16 08:05:18
267,75,anomaly,high,resolved,AI anomaly: prolonged inactivity 67 min,26.139371,91.778676,11,2026-08-15 08:00:49,2026-08-15 08:07:58,2026-08-15 08:08:32,2026-08-15 09:22:07
268,75,anomaly,high,dispatched,AI anomaly: prolonged inactivity 303 min,26.249919,91.518491,6,2026-08-16 11:35:54,2026-08-16 11:36:36,2026-08-16 11:37:10,
269,75,anomaly,high,resolved,AI anomaly: prolonged inactivity 69 min,26.250739,91.519322,14,2026-08-17 07:40:58,2026-08-17 07:48:32,2026-08-17 07:49:53,2026-08-17 07:52:42
270,75,anomaly,high,resolved,AI anomaly: prolonged inactivity 158 min,26.36824,91.634865,21,2026-08-18 09:25:36,2026-08-18 09:26:36,2026-08-18 09:29:30,2026-08-18 10:00:24
271,75,anomaly,high,detected,AI anomaly: prolonged inactivity 49 min,26.366722,91.635226,,2026-08-19 07:45:22,,,
272,76,anomaly,high,resolved,AI anomaly: prolonged inactivity 54 min,25.934672,91.432526,19,2026-08-20 07:37:34,2026-08-20 07:40:54,2026-08-20 07:43:24,2026-08-20 07:52:37
