id,incident_id,status,note,timestamp
342,98,dispatched,Auto-dispatched to Unit Alpha-2 (Basistha Police Station),2026-08-11 07:43:21
343,98,resolved,Handed over to the tourist's emergency contact,2026-08-11 08:25:30
344,99,detected,AI anomaly: prolonged inactivity 361 min,2026-08-12 12:33:34
345,99,acknowledged,Acknowledged by control room,2026-08-12 12:37:58
346,99,dispatched,Auto-dispatched to Unit Bravo-3 (Latasil Police Station),2026-08-12 12:46:21
347,99,resolved,"Escorted out of restricted area, advisory issued",2026-08-12 13:06:42
348,100,detected,AI anomaly: prolonged inactivity 73 min,2026-08-13 07:55:48
349,100,acknowledged,Acknowledged by control room,2026-08-13 08:01:17
350,100,dispatched,Auto-dispatched to Unit Echo-1 (Gorchuk Police Station),2026-08-13 08:02:22
351,100,resolved,"Escorted out of restricted area, advisory issued",2026-08-13 08:16:11
352,101,detected,AI anomaly: prolonged inactivity 56 min,2026-07-25 07:52:53
353,101,acknowledged,Acknowledged by control room,2026-07-25 07:55:07
354,101,dispatched,Auto-dispatched to Unit Echo-2 (Azara Police Station),2026-07-25 07:57:21
355,101,resolved,False positive - tourist confirmed movement by phone,2026-07-25 09:26:09
356,102,detected,AI anomaly: prolonged inactivity 74 min,2026-07-26 07:48:42
357,102,acknowledged,Acknowledged by control room,2026-07-26 07:56:03
358,102,dispatched,"Auto-dispatched to Unit India-1 (Tourist Assistance Post, Kamakhya)",2026-07-26 07:56:47
359,102,resolved,Tourist located and confirmed safe,2026-07-26 08:10:59
360,103,detected,AI anomaly: prolonged inactivity 233 min,2026-07-28 10:30:08
361,103,acknowledged,Acknowledged by control room,2026-07-28 10:32:42
362,103,dispatched,Auto-dispatched to Unit Foxtrot-3 (Satgaon Police Station),2026-07-28 10:33:30
363,104,detected,AI anomaly: prolonged inactivity 54 min,2026-07-29 07:37:07
364,104,acknowledged,Acknowledged by control room,2026-07-29 07:37:45
365,104,dispatched,Auto-dispatched to Unit Delta-1 (Bharalumukh Police Station),2026-07-29 07:38:57
366,104,resolved,Medical assistance provided on site,2026-07-29 07:43:44
367,105,detected,AI anomaly: prolonged inactivity 51 min,2026-07-30 07:52:18
368,105,acknowledged,Acknowledged by control room,2026-07-30 07:53:17
369,105,dispatched,Auto-dispatched to Unit Charlie-2 (Geetanagar Police Station),2026-07-30 07:53:45
370,105,resolved,"Recovered belongings, FIR registered at the local station",2026-07-30 08:18:42
371,106,detected,AI anomaly: prolonged inactivity 226 min,2026-07-31 10:28:50
372,106,acknowledged,Acknowledged by control room,2026-07-31 10:29:34
373,106,dispatched,Auto-dispatched to Unit Delta-3 (Jalukbari Police Station),2026-07-31 10:29:54
374,106,resolved,Handed over to the tourist's emergency contact,2026-07-31 10:47:42
375,107,detected,AI anomaly: prolonged inactivity 57 min,2026-08-01 07:57:53
376,107,acknowledged,Acknowledged by control room,2026-08-01 08:00:36
377,107,dispatched,Auto-dispatched to Unit Echo-3 (Airport Police Outpost),2026-08-01 08:06:55
378,107,resolved,Handed over to the tourist's emergency contact,2026-08-01 08:10:07
379,108,detected,AI anomaly: prolonged inactivity 69 min,2026-08-02 07:59:52
380,108,acknowledged,Acknowledged by control room,2026-08-02 08:01:23
381,108,dispatched,"Auto-dispatched to Unit Hotel-1 (All Women Police Station, Panbazar)",2026-08-02 08:03:34
382,108,resolved,Medical assistance provided on site,2026-08-02 08:10:10
383,109,detected,AI anomaly: prolonged inactivity 263 min,2026-08-03 11:28:49
384,109,acknowledged,Acknowledged by control room,2026-08-03 11:29:45
385,109,dispatched,Auto-dispatched to Unit Charlie-3 (Noonmati Police Station),2026-08-03 11:30:51
386,109,resolved,Handed over to the tourist's emergency contact,2026-08-03 11:51:20
387,110,detected,AI anomaly: prolonged inactivity 52 min,2026-08-04 07:40:09
388,110,acknowledged,Acknowledged by control room,2026-08-04 07:42:56
389,110,dispatched,Auto-dispatched to Unit Golf-2 (North Guwahati Police Station),2026-08-04 07:46:57
390,110,resolved,False positive - tourist confirmed movement by phone,2026-08-04 08:19:56
391,111,detected,AI anomaly: prolonged inactivity 53 min,2026-08-02 07:41:56
392,111,acknowledged,Acknowledged by control room,2026-08-02 07:43:04
393,112,detected,AI anomaly: prolonged inactivity 389 min,2026-08-03 13:18:47
394,113,detected,AI anomaly: prolonged inactivity 171 min,2026-08-04 09:33:41
395,113,acknowledged,Acknowledged by control room,2026-08-04 09:39:15
396,113,dispatched,Auto-dispatched to Unit Foxtrot-3 (Satgaon Police Station),2026-08-04 09:41:54
397,113,resolved,"Escorted out of restricted area, advisory issued",2026-08-04 10:04:03
398,114,detected,Restricted-zone entry: Deepor Beel Wetland Edge,2026-08-20 08:13:22
399,114,acknowledged,Acknowledged by control room,2026-08-20 08:14:23
400,114,dispatched,Auto-dispatched to Unit Golf-1 (Pragjyotishpur Police Station),2026-08-20 08:17:17
401,114,resolved,Medical assistance provided on site,2026-08-20 08:25:06
402,115,detected,AI anomaly: prolonged inactivity 270 min,2026-08-21 11:34:48
403,115,acknowledged,Acknowledged by control room,2026-08-21 11:36:20
404,115,dispatched,"Auto-dispatched to Unit India-1 (Tourist Assistance Post, Kamakhya)",2026-08-21 11:45:40
405,115,resolved,False positive - tourist confirmed movement by phone,2026-08-21 11:54:12
406,116,detected,AI anomaly: prolonged inactivity 228 min,2026-08-22 10:20:16
407,116,acknowledged,Acknowledged by control room,2026-08-22 10:27:10
408,116,dispatched,Auto-dispatched to Unit Foxtrot-1 (Hatigaon Police Station),2026-08-22 10:29:39
409,116,resolved,"Recovered belongings, FIR registered at the local station",2026-08-22 10:37:47
410,117,detected,AI anomaly: prolonged inactivity 66 min,2026-07-24 07:48:42
411,117,acknowledged,Acknowledged by control room,2026-07-24 07:49:53
412,117,dispatched,Auto-dispatched to Unit Bravo-3 (Latasil Police Station),2026-07-24 07:56:18
413,117,resolved,"Escorted out of restricted area, advisory issued",2026-07-24 09:27:14
414,118,detected,AI anomaly: prolonged inactivity 55 min,2026-07-25 07:46:24
415,118,acknowledged,Acknowledged by control room,2026-07-25 07:47:14
416,118,dispatched,Auto-dispatched to Unit Echo-1 (Gorchuk Police Station),2026-07-25 07:50:59
417,118,resolved,"Escorted out of restricted area, advisory issued",2026-07-25 08:55:12
418,119,detected,AI anomaly: prolonged inactivity 174 min,2026-07-26 09:31:31
419,119,acknowledged,Acknowledged by control room,2026-07-26 09:36:57
420,119,dispatched,Auto-dispatched to Unit Bravo-1 (Panbazar Police Station),2026-07-26 09:41:38
421,119,resolved,Handed over to the tourist's emergency contact,2026-07-26 09:50:15
422,120,detected,AI anomaly: prolonged inactivity 235 min,2026-07-28 10:45:05
423,120,acknowledged,Acknowledged by control room,2026-07-28 10:56:28
424,120,dispatched,Auto-dispatched to Unit Charlie-1 (Chandmari Police Station),2026-07-28 10:57:35
425,121,detected,AI anomaly: prolonged inactivity 49 min,2026-07-30 07:37:10
426,121,acknowledged,Acknowledged by control room,2026-07-30 07:38:28
427,121,dispatched,Auto-dispatched to Unit Foxtrot-3 (Satgaon Police Station),2026-07-30 07:39:49
428,121,resolved,Tourist located and confirmed safe,2026-07-30 07:47:24
429,122,detected,AI anomaly: prolonged inactivity 255 min,2026-07-31 11:16:34
430,122,acknowledged,Acknowledged by control room,2026-07-31 11:17:38
431,122,dispatched,Auto-dispatched to Unit Charlie-2 (Geetanagar Police Station),2026-07-31 11:19:57
432,123,detected,AI anomaly: prolonged inactivity 336 min,2026-08-02 12:42:23
433,123,acknowledged,Acknowledged by control room,2026-08-02 12:43:21
434,123,dispatched,Auto-dispatched to Unit Bravo-3 (Latasil Police Station),2026-08-02 12:46:56
435,123,resolved,Medical assistance provided on site,2026-08-02 12:56:49
436,124,detected,AI anomaly: prolonged inactivity 74 min,2026-08-02 08:00:44
437,124,acknowledged,Acknowledged by control room,2026-08-02 08:02:08
438,124,dispatched,Auto-dispatched to Unit Charlie-1 (Chandmari Police Station),2026-08-02 08:03:01
439,124,resolved,Tourist located and confirmed safe,2026-08-02 08:25:40
440,125,detected,AI anomaly: prolonged inactivity 64 min,2026-08-03 07:51:56
441,125,acknowledged,Acknowledged by control room,2026-08-03 07:53:41
442,125,dispatched,Auto-dispatched to Unit Bravo-1 (Panbazar Police Station),2026-08-03 07:57:01
443,126,detected,AI anomaly: abnormal speed 204 km/h (possible vehicle abduction),2026-08-04 14:41:33
444,126,acknowledged,Acknowledged by control room,2026-08-04 14:43:12
445,126,dispatched,Auto-dispatched to Unit Foxtrot-3 (Satgaon Police Station),2026-08-04 14:43:49
446,126,resolved,"Escorted out of restricted area, advisory issued",2026-08-04 14:50:41
447,127,detected,AI anomaly: prolonged inactivity 275 min,2026-08-07 11:37:10
448,127,acknowledged,Acknowledged by control room,2026-08-07 11:39:57
449,127,dispatched,Auto-dispatched to Unit Charlie-3 (Noonmati Police Station),2026-08-07 11:40:58
450,127,resolved,"Escorted out of restricted area, advisory issued",2026-08-07 11:43:57
451,128,detected,AI anomaly: prolonged inactivity 82 min,2026-08-09 08:03:18
452,128,acknowledged,Acknowledged by control room,2026-08-09 08:05:00
453,128,dispatched,Auto-dispatched to Unit Foxtrot-3 (Satgaon Police Station),2026-08-09 08:07:33
454,128,resolved,"Recovered belongings, FIR registered at the local station",2026-08-09 08:11:31
455,129,detected,AI anomaly: prolonged inactivity 425 min,2026-08-10 14:00:21
456,129,acknowledged,Acknowledged by control room,2026-08-10 14:03:55
457,129,dispatched,Auto-dispatched to Unit Delta-3 (Jalukbari Police Station),2026-08-10 14:14:12
458,129,resolved,False positive - tourist confirmed movement by phone,2026-08-10 15:08:42
459,130,detected,AI anomaly: prolonged inactivity 195 min,2026-07-30 10:01:40
460,130,acknowledged,Acknowledged by control room,2026-07-30 10:02:55
461,130,dispatched,Auto-dispatched to Unit Charlie-2 (Geetanagar Police Station),2026-07-30 10:05:14
462,130,resolved,"Recovered belongings, FIR registered at the local station",2026-07-30 10:15:31
463,131,detected,AI anomaly: prolonged inactivity 77 min,2026-07-31 07:48:41
464,131,acknowledged,Acknowledged by control room,2026-07-31 07:51:16
465,131,dispatched,Auto-dispatched to Unit Echo-2 (Azara Police Station),2026-07-31 07:51:58
466,132,detected,AI anomaly: prolonged inactivity 317 min,2026-08-02 11:49:49
467,132,acknowledged,Acknowledged by control room,2026-08-02 11:50:02
468,132,dispatched,Auto-dispatched to Unit Echo-1 (Gorchuk Police Station),2026-08-02 11:51:44
469,133,detected,Restricted-zone entry: Kaziranga Core Zone,2026-08-02 11:56:45
470,133,acknowledged,Acknowledged by control room,2026-08-02 11:59:19
471,133,dispatched,Auto-dispatched to Unit Bravo-3 (Latasil Police Station),2026-08-02 11:59:28
472,133,resolved,False positive - tourist confirmed movement by phone,2026-08-02 12:07:00
473,134,detected,AI anomaly: prolonged inactivity 55 min,2026-08-03 07:41:30
474,134,acknowledged,Acknowledged by control room,2026-08-03 07:46:26
475,134,dispatched,Auto-dispatched to Unit Echo-2 (Azara Police Station),2026-08-03 07:49:15
476,134,resolved,"Escorted out of restricted area, advisory issued",2026-08-03 07:54:27
477,135,detected,AI anomaly: prolonged inactivity 62 min,2026-08-04 07:40:33
478,135,acknowledged,Acknowledged by control room,2026-08-04 07:41:20
479,135,dispatched,Auto-dispatched to Unit Alpha-1 (Dispur Police Station),2026-08-04 07:43:36
480,136,detected,AI anomaly: prolonged inactivity 62 min,2026-08-05 07:37:13
481,136,acknowledged,Acknowledged by control room,2026-08-05 07:37:58
482,136,dispatched,Auto-dispatched to Unit Hotel-2 (Khanapara Traffic Outpost),2026-08-05 07:38:42
483,136,resolved,"Escorted out of restricted area, advisory issued",2026-08-05 07:45:38
484,137,detected,AI anomaly: prolonged inactivity 238 min,2026-08-06 10:30:14
485,137,acknowledged,Acknowledged by control room,2026-08-06 10:30:56
486,137,dispatched,Auto-dispatched to Unit Charlie-3 (Noonmati Police Station),2026-08-06 10:32:02
487,137,resolved,Tourist located and confirmed safe,2026-08-06 11:16:35
488,138,detected,AI anomaly: prolonged inactivity 51 min,2026-08-07 07:53:40
489,138,acknowledged,Acknowledged by control room,2026-08-07 07:54:17
490,138,dispatched,Auto-dispatched to Unit Golf-2 (North Guwahati Police Station),2026-08-07 07:55:01
491,138,resolved,False positive - tourist confirmed movement by phone,2026-08-07 08:02:14
492,139,detected,AI anomaly: prolonged inactivity 53 min,2026-08-08 07:57:31
493,139,acknowledged,Acknowledged by control room,2026-08-08 07:58:57
494,139,dispatched,Auto-dispatched to Unit Delta-3 (Jalukbari Police Station),2026-08-08 08:06:20
495,140,detected,AI anomaly: prolonged inactivity 319 min,2026-08-09 12:00:06
496,140,acknowledged,Acknowledged by control room,2026-08-09 12:05:50
497,140,dispatched,Auto-dispatched to Unit Bravo-2 (Paltan Bazar Police Station),2026-08-09 12:07:03
498,140,resolved,False positive - tourist confirmed movement by phone,2026-08-09 12:41:24
499,141,detected,AI anomaly: prolonged inactivity 49 min,2026-08-10 07:40:38
500,141,acknowledged,Acknowledged by control room,2026-08-10 07:44:33
501,142,detected,AI anomaly: prolonged inactivity 51 min,2026-07-29 07:37:12
502,142,acknowledged,Acknowledged by control room,2026-07-29 07:38:39
503,142,dispatched,Auto-dispatched to Unit Delta-1 (Bharalumukh Police Station),2026-07-29 07:41:15
504,142,resolved,Handed over to the tourist's emergency contact,2026-07-29 07:52:32
505,143,detected,AI anomaly: prolonged inactivity 129 min,2026-07-31 09:08:58
506,143,acknowledged,Acknowledged by control room,2026-07-31 09:09:53
507,143,dispatched,Auto-dispatched to Unit Foxtrot-2 (Bhangagarh Police Station),2026-07-31 09:16:30
508,144,detected,AI anomaly: prolonged inactivity 49 min,2026-08-01 07:37:53
509,144,acknowledged,Acknowledged by control room,2026-08-01 07:38:51
510,144,dispatched,Auto-dispatched to Unit Echo-2 (Azara Police Station),2026-08-01 07:42:57
511,144,resolved,False positive - tourist confirmed movement by phone,2026-08-01 08:15:07
512,145,detected,AI anomaly: prolonged inactivity 52 min,2026-08-02 07:27:07
513,145,acknowledged,Acknowledged by control room,2026-08-02 07:27:21
514,145,dispatched,"Auto-dispatched to Unit Hotel-1 (All Women Police Station, Panbazar)",2026-08-02 07:27:50
515,145,resolved,"Recovered belongings, FIR registered at the local station",2026-08-02 07:33:04
516,146,detected,AI anomaly: prolonged inactivity 303 min,2026-08-03 11:50:22
517,146,acknowledged,Acknowledged by control room,2026-08-03 11:51:27
518,146,dispatched,Auto-dispatched to Unit Charlie-2 (Geetanagar Police Station),2026-08-03 11:54:22
519,146,resolved,False positive - tourist confirmed movement by phone,2026-08-03 12:25:08
520,147,detected,"SOS triggered by Gitanjali Verma: Lost in the forest trail, no landmarks visible, running out of water.",2026-08-03 13:47:32
521,147,acknowledged,Acknowledged by control room,2026-08-03 13:48:55
522,147,dispatched,Auto-dispatched to Unit Alpha-2 (Basistha Police Station),2026-08-03 13:50:02
523,147,resolved,"Escorted out of restricted area, advisory issued",2026-08-03 13:58:43
524,148,detected,AI anomaly: prolonged inactivity 66 min,2026-09-03 07:36:52
525,148,acknowledged,Acknowledged by control room,2026-09-03 07:38:24
526,148,dispatched,Auto-dispatched to Unit Golf-2 (North Guwahati Police Station),2026-09-03 07:43:31
527,148,resolved,"Recovered belongings, FIR registered at the local station",2026-09-03 07:55:21
528,149,detected,AI anomaly: prolonged inactivity 142 min,2026-09-04 09:16:42
529,149,acknowledged,Acknowledged by control room,2026-09-04 09:17:02
530,149,dispatched,Auto-dispatched to Unit Bravo-1 (Panbazar Police Station),2026-09-04 09:17:55
531,149,resolved,Tourist located and confirmed safe,2026-09-04 10:18:49
532,150,detected,AI anomaly: prolonged inactivity 154 min,2026-09-05 09:16:03
533,150,acknowledged,Acknowledged by control room,2026-09-05 09:16:41
534,150,dispatched,Auto-dispatched to Unit Foxtrot-2 (Bhangagarh Police Station),2026-09-05 09:31:17
535,150,resolved,Handed over to the tourist's emergency contact,2026-09-05 09:52:23
536,151,detected,Restricted-zone entry: Dawki Border Belt,2026-09-05 10:16:45
537,151,acknowledged,Acknowledged by control room,2026-09-05 10:17:06
538,151,dispatched,Auto-dispatched to Unit Echo-3 (Airport Police Outpost),2026-09-05 10:24:26
539,152,detected,AI anomaly: prolonged inactivity 66 min,2026-08-31 07:50:47
540,152,acknowledged,Acknowledged by control room,2026-08-31 07:51:17
541,152,dispatched,Auto-dispatched to Unit Bravo-2 (Paltan Bazar Police Station),2026-08-31 07:57:16
542,152,resolved,False positive - tourist confirmed movement by phone,2026-08-31 08:07:36
543,153,detected,Restricted-zone entry: Riverside Restricted Area,2026-09-01 09:05:00
544,153,acknowledged,Acknowledged by control room,2026-09-01 09:06:41
545,153,dispatched,Auto-dispatched to Unit Golf-2 (North Guwahati Police Station),2026-09-01 09:08:44
546,153,resolved,"Recovered belongings, FIR registered at the local station",2026-09-01 09:50:26
547,154,detected,AI anomaly: prolonged inactivity 71 min,2026-09-02 07:48:40
548,155,detected,AI anomaly: prolonged inactivity 55 min,2026-09-03 07:29:10
549,155,acknowledged,Acknowledged by control room,2026-09-03 07:30:20
550,155,dispatched,Auto-dispatched to Unit Charlie-1 (Chandmari Police Station),2026-09-03 07:31:45
